Keff(MJ/m3):0.004089723654816765 Ms(MA/m):1.090341011533936
H(kOe) moment(emu) M(MA/m) M_norm()
9.973096 7.046949e-05 1.087438361843961 0.9973378514985034
9.949569 7.062747e-05 1.0898762042691597 0.9995737046851768
9.926271 7.070179e-05 1.0910230611437055 1.0006255378845283
9.902707 7.140503e-05 1.101874993711731 1.0105783255474985
9.878671 7.016004e-05 1.0826631349894367 0.9929582795994274
9.854634 7.01836e-05 1.083026697260216 0.9932917186491682
9.830365 7.033824e-05 1.0854129990239376 0.9954803016140192
9.805948 7.103605e-05 1.0961811394387233 1.0053562397846256
9.781623999999999 6.974618e-05 1.0762767223669993 0.9871010179217687
9.756920000000001 7.084193e-05 1.0931856085387386 1.0026089058145218
9.732486999999999 7.108459e-05 1.096930176477077 1.0060432148047618
9.707930000000001 7.102011e-05 1.0959351639465238 1.0051306447738928
9.682958000000001 7.033626e-05 1.0853824449791096 0.9954522791471903
9.658327 7.06685e-05 1.0905093519758686 1.0001543924700178
9.633744 7.051572e-05 1.0881517524966824 0.9979921336406727
9.608893 7.008578e-05 1.0815172039950374 0.9919072955657376
9.583855 7.051736e-05 1.0881770598873477 0.9980153441687531
9.559194999999999 7.059667e-05 1.089400919127394 0.9991377996456177
9.534319 7.070653e-05 1.0910962056752629 1.000692621971785
9.509143 7.069748e-05 1.0909565520865296 1.000564539484512
9.483994000000001 7.112099e-05 1.0974918770991633 1.0065583753060585
9.459152 7.0108e-05 1.0818600882758824 0.9922217699157052
9.43418 7.037986e-05 1.0860552512187516 0.9960693395278647
9.40946 6.989678e-05 1.0786006815342035 0.98923242373208
9.384345999999999 7.033633e-05 1.0853835251726134 0.9954532698404618
9.359069 7.048586e-05 1.0876909728105422 0.997569532196477
9.334157999999999 7.114247e-05 1.0978233421915375 1.006862376612868
9.309476 7.087064e-05 1.0936286421887411 1.003015231583539
9.284383 7.020449e-05 1.0833490578644849 0.993587369826973
9.259497999999999 7.081383e-05 1.0927519880035563 1.0022112132297292
9.23456 7.063578e-05 1.0900044386694216 0.9996913141292916
9.209476 7.036332e-05 1.0858000169250892 0.9958352528605171
9.184411 7.014004e-05 1.0823545082740047 0.9926752243789347
9.159513 7.033685e-05 1.0853915494672148 0.9954606292761948
9.134300999999999 7.03078e-05 1.0849432691630498 0.995049491568429
9.109439 7.108554e-05 1.0969448362460599 1.006056659927735
9.084507 7.108013e-05 1.0968613527195354 1.0059800934905918
9.059514 7.05991e-05 1.089438417273319 0.9991721908549075
9.034336999999999 6.994888e-05 1.079404654127904 0.9899697825814637
9.009208000000001 7.076241e-05 1.0919585087181802 1.001483478257842
8.984484 6.996935e-05 1.079720533571149 0.9902594895996384
8.959485 7.052845e-05 1.0883481934010548 0.9981722982885165
8.934374 7.083311e-05 1.0930495041572328 1.0024840784622844
8.909272000000001 7.084143e-05 1.0931778928708527 1.0026018294340093
