
                               Adjusted      Adjusted  
    Field         Moment        Field         Moment   
     (Oe)         (emu)          (Oe)         (emu)    
+9.992901E+03,-11.01804E-06,+9.992901E+03,+51.73524E-06
+9.976840E+03,-9.656392E-06,+9.976840E+03,+52.99602E-06
+9.958374E+03,-9.849990E-06,+9.958374E+03,+52.68646E-06
+9.939864E+03,-10.30146E-06,+9.939864E+03,+52.11875E-06
+9.921179E+03,-9.393419E-06,+9.921179E+03,+52.90946E-06
+9.902121E+03,-8.955336E-06,+9.902121E+03,+53.22786E-06
+9.883179E+03,-9.952385E-06,+9.883179E+03,+52.11186E-06
+9.864086E+03,-9.399700E-06,+9.864086E+03,+52.54464E-06
+9.844688E+03,-9.542580E-06,+9.844688E+03,+52.27995E-06
+9.825299E+03,-8.929609E-06,+9.825299E+03,+52.77116E-06
+9.805685E+03,-8.957657E-06,+9.805685E+03,+52.61994E-06
+9.786133E+03,-8.343455E-06,+9.786133E+03,+53.11136E-06
+9.766411E+03,-8.791530E-06,+9.766411E+03,+52.53944E-06
+9.747021E+03,-8.776236E-06,+9.747021E+03,+52.43297E-06
+9.727197E+03,-8.606537E-06,+9.727197E+03,+52.47818E-06
+9.707188E+03,-8.058652E-06,+9.707188E+03,+52.90041E-06
+9.687280E+03,-8.003317E-06,+9.687280E+03,+52.83072E-06
+9.667358E+03,-7.948399E-06,+9.667358E+03,+52.76054E-06
+9.647521E+03,-8.403002E-06,+9.647521E+03,+52.18136E-06
+9.627549E+03,-7.957882E-06,+9.627549E+03,+52.50106E-06
+9.607910E+03,-7.674188E-06,+9.607910E+03,+52.66143E-06
+9.587929E+03,-8.090273E-06,+9.587929E+03,+52.11986E-06
+9.567876E+03,-7.526242E-06,+9.567876E+03,+52.55797E-06
+9.547929E+03,-7.249829E-06,+9.547929E+03,+52.70912E-06
+9.527938E+03,-7.163243E-06,+9.527938E+03,+52.67016E-06
+9.507901E+03,-7.012678E-06,+9.507901E+03,+52.69490E-06
+9.487947E+03,-7.150757E-06,+9.487947E+03,+52.43152E-06
+9.468151E+03,-7.333977E-06,+9.468151E+03,+52.12399E-06
+9.448197E+03,-6.119854E-06,+9.448197E+03,+53.21280E-06
+9.428212E+03,-6.706519E-06,+9.428212E+03,+52.50063E-06
+9.408207E+03,-6.427781E-06,+9.408207E+03,+52.65374E-06
+9.388149E+03,-6.404844E-06,+9.388149E+03,+52.55072E-06
+9.367753E+03,-6.119189E-06,+9.367753E+03,+52.70829E-06
+9.348021E+03,-5.610460E-06,+9.348021E+03,+53.09311E-06
+9.328085E+03,-5.748036E-06,+9.328085E+03,+52.83034E-06
+9.308041E+03,-5.846577E-06,+9.308041E+03,+52.60593E-06
+9.288271E+03,-5.606028E-06,+9.288271E+03,+52.72233E-06
+9.268204E+03,-5.693199E-06,+9.268204E+03,+52.50913E-06
+9.248188E+03,-5.561626E-06,+9.248188E+03,+52.51501E-06
+9.227903E+03,-4.650575E-06,+9.227903E+03,+53.29868E-06
+9.207743E+03,-4.368929E-06,+9.207743E+03,+53.45372E-06
+9.188049E+03,-4.883864E-06,+9.188049E+03,+52.81511E-06
+9.168216E+03,-4.547568E-06,+9.168216E+03,+53.02686E-06
+9.148122E+03,-4.440875E-06,+9.148122E+03,+53.00737E-06
+9.128180E+03,-4.918956E-06,+9.128180E+03,+52.40406E-06
+9.108087E+03,-4.342702E-06,+9.108087E+03,+52.85413E-06
+9.088179E+03,-4.625731E-06,+9.088179E+03,+52.44608E-06
+9.067939E+03,-4.542062E-06,+9.067939E+03,+52.40265E-06
+9.047855E+03,-4.496443E-06,+9.047855E+03,+52.32215E-06
+9.028087E+03,-3.956021E-06,+9.028087E+03,+52.73843E-06
+9.007976E+03,-3.939177E-06,+9.007976E+03,+52.62898E-06
+8.988040E+03,-3.221336E-06,+8.988040E+03,+53.22163E-06
+8.967948E+03,-4.145077E-06,+8.967948E+03,+52.17172E-06
+8.947984E+03,-4.080876E-06,+8.947984E+03,+52.11055E-06
+8.928068E+03,-3.365952E-06,+8.928068E+03,+52.70040E-06
+8.908003E+03,-3.228833E-06,+8.908003E+03,+52.71152E-06
+8.887958E+03,-2.847996E-06,+8.887958E+03,+52.96648E-06
+8.867976E+03,-3.370089E-06,+8.867976E+03,+52.31890E-06
+8.847877E+03,-3.246724E-06,+8.847877E+03,+52.31605E-06
+8.827827E+03,-2.356621E-06,+8.827827E+03,+53.08024E-06
+8.807874E+03,-2.603598E-06,+8.807874E+03,+52.70796E-06
+8.788030E+03,-2.219502E-06,+8.788030E+03,+52.96744E-06
+8.767939E+03,-2.434834E-06,+8.767939E+03,+52.62595E-06
+8.747753E+03,-2.494848E-06,+8.747753E+03,+52.43917E-06
+8.727947E+03,-1.817454E-06,+8.727947E+03,+52.99218E-06
+8.708059E+03,-1.778446E-06,+8.708059E+03,+52.90629E-06
+8.687883E+03,-1.558657E-06,+8.687883E+03,+52.99938E-06
+8.668160E+03,-1.817011E-06,+8.668160E+03,+52.61718E-06
+8.648186E+03,-1.357393E-06,+8.648186E+03,+52.95136E-06
+8.628068E+03,-1.656177E-06,+8.628068E+03,+52.52624E-06
+8.608067E+03,-1.390066E-06,+8.608067E+03,+52.66675E-06
+8.588021E+03,-1.117010E-06,+8.588021E+03,+52.81392E-06
+8.567908E+03,-1.228188E-06,+8.567908E+03,+52.57644E-06
+8.547903E+03,-1.193390E-06,+8.547903E+03,+52.48561E-06
+8.527726E+03,-1.074087E-06,+8.527726E+03,+52.47820E-06
+8.507948E+03,-882.1499E-09,+8.507948E+03,+52.54594E-06
+8.487910E+03,-520.8092E-09,+8.487910E+03,+52.78145E-06
+8.468179E+03,-242.9514E-09,+8.468179E+03,+52.93540E-06
+8.448004E+03,-335.0781E-09,+8.448004E+03,+52.71658E-06
+8.427744E+03,-329.6850E-09,+8.427744E+03,+52.59474E-06
+8.407947E+03,-2.180740E-09,+8.407947E+03,+52.79792E-06
+8.387948E+03,+174.0938E-09,+8.387948E+03,+52.84861E-06
+8.367931E+03,+840.2138E-09,+8.367931E+03,+53.38902E-06
+8.347874E+03,+54.48422E-09,+8.347874E+03,+52.47734E-06
+8.328021E+03,+467.0229E-09,+8.328021E+03,+52.76521E-06
+8.308059E+03,+755.8885E-09,+8.308059E+03,+52.92871E-06
+8.287649E+03,+1.097352E-06,+8.287649E+03,+53.14201E-06
+8.267660E+03,+607.7618E-09,+8.267660E+03,+52.52690E-06
+8.247743E+03,+1.148111E-06,+8.247743E+03,+52.94217E-06
+8.227854E+03,+829.2502E-09,+8.227854E+03,+52.49841E-06
+8.207858E+03,+1.375743E-06,+8.207858E+03,+52.91933E-06
+8.187652E+03,+1.873452E-06,+8.187652E+03,+53.29015E-06
+8.167836E+03,+1.318770E-06,+8.167836E+03,+52.61103E-06
+8.147713E+03,+1.855710E-06,+8.147713E+03,+53.02160E-06
+8.127319E+03,+1.947848E-06,+8.127319E+03,+52.98567E-06
+8.107513E+03,+1.757727E-06,+8.107513E+03,+52.67117E-06
+8.087634E+03,+1.783024E-06,+8.087634E+03,+52.57163E-06
+8.067513E+03,+2.280840E-06,+8.067513E+03,+52.94309E-06
+8.047615E+03,+1.813462E-06,+8.047615E+03,+52.35076E-06
+8.027393E+03,+2.359795E-06,+8.027393E+03,+52.77010E-06
+8.007476E+03,+2.447859E-06,+8.007476E+03,+52.73309E-06
+7.987680E+03,+2.577885E-06,+7.987680E+03,+52.73880E-06
+7.967615E+03,+2.495510E-06,+7.967615E+03,+52.53042E-06
+7.947688E+03,+2.425916E-06,+7.947688E+03,+52.33570E-06
+7.927652E+03,+2.849463E-06,+7.927652E+03,+52.63342E-06
+7.907791E+03,+3.101759E-06,+7.907791E+03,+52.76099E-06
+7.887688E+03,+3.282023E-06,+7.887688E+03,+52.81502E-06
+7.867740E+03,+3.069083E-06,+7.867740E+03,+52.47680E-06
+7.847429E+03,+2.652946E-06,+7.847429E+03,+51.93312E-06
+7.827791E+03,+3.893000E-06,+7.827791E+03,+53.04985E-06
+7.807331E+03,+3.777174E-06,+7.807331E+03,+52.80554E-06
+7.787300E+03,+3.377031E-06,+7.787300E+03,+52.27960E-06
+7.767393E+03,+4.139016E-06,+7.767393E+03,+52.91658E-06
+7.747550E+03,+4.460019E-06,+7.747550E+03,+53.11297E-06
+7.727587E+03,+4.175733E-06,+7.727587E+03,+52.70332E-06
+7.707449E+03,+4.349914E-06,+7.707449E+03,+52.75104E-06
+7.687281E+03,+5.018394E-06,+7.687281E+03,+53.29287E-06
+7.667327E+03,+4.232103E-06,+7.667327E+03,+52.38127E-06
+7.647374E+03,+4.133032E-06,+7.647374E+03,+52.15690E-06
+7.627231E+03,+4.555334E-06,+7.627231E+03,+52.45271E-06
+7.607207E+03,+5.047945E-06,+7.607207E+03,+52.81957E-06
+7.587208E+03,+4.901887E-06,+7.587208E+03,+52.54792E-06
+7.567402E+03,+5.092937E-06,+7.567402E+03,+52.61460E-06
+7.547263E+03,+4.865317E-06,+7.547263E+03,+52.26051E-06
+7.527466E+03,+5.423988E-06,+7.527466E+03,+52.69486E-06
+7.507376E+03,+5.344158E-06,+7.507376E+03,+52.48887E-06
+7.487411E+03,+5.542637E-06,+7.487411E+03,+52.56197E-06
+7.467503E+03,+5.887355E-06,+7.467503E+03,+52.78167E-06
+7.447782E+03,+5.903165E-06,+7.447782E+03,+52.67364E-06
+7.427596E+03,+5.836083E-06,+7.427596E+03,+52.47979E-06
+7.407541E+03,+6.337675E-06,+7.407541E+03,+52.85544E-06
+7.387550E+03,+5.911957E-06,+7.387550E+03,+52.30419E-06
+7.367772E+03,+6.509045E-06,+7.367772E+03,+52.77707E-06
+7.347559E+03,+6.153217E-06,+7.347559E+03,+52.29431E-06
+7.327429E+03,+6.751440E-06,+7.327429E+03,+52.76613E-06
+7.307355E+03,+7.139599E-06,+7.307355E+03,+53.02822E-06
+7.287431E+03,+7.094728E-06,+7.287431E+03,+52.85823E-06
+7.267383E+03,+7.626386E-06,+7.267383E+03,+53.26399E-06
+7.247457E+03,+7.497098E-06,+7.247457E+03,+53.00957E-06
+7.227258E+03,+7.523195E-06,+7.227258E+03,+52.90883E-06
+7.207457E+03,+7.500866E-06,+7.207457E+03,+52.76215E-06
+7.187281E+03,+7.625647E-06,+7.187281E+03,+52.76023E-06
+7.167337E+03,+7.663843E-06,+7.167337E+03,+52.67318E-06
+7.147395E+03,+7.577597E-06,+7.147395E+03,+52.46170E-06
+7.127420E+03,+7.639093E-06,+7.127420E+03,+52.39777E-06
+7.107392E+03,+8.468011E-06,+7.107392E+03,+53.10091E-06
+7.087531E+03,+7.919020E-06,+7.087531E+03,+52.42720E-06
+7.067337E+03,+8.511379E-06,+7.067337E+03,+52.89274E-06
+7.047318E+03,+8.867401E-06,+7.047318E+03,+53.12305E-06
+7.027318E+03,+8.571664E-06,+7.027318E+03,+52.70171E-06
+7.007276E+03,+8.931543E-06,+7.007276E+03,+52.93573E-06
+6.987300E+03,+8.525269E-06,+6.987300E+03,+52.40401E-06
+6.967309E+03,+8.852477E-06,+6.967309E+03,+52.60568E-06
+6.947365E+03,+8.818567E-06,+6.947365E+03,+52.44653E-06
+6.927365E+03,+8.473628E-06,+6.927365E+03,+51.97599E-06
+6.907096E+03,+9.401248E-06,+6.907096E+03,+52.77633E-06
+6.887263E+03,+9.474166E-06,+6.887263E+03,+52.72470E-06
+6.867041E+03,+9.398957E-06,+6.867041E+03,+52.52250E-06
+6.847041E+03,+9.300551E-06,+6.847041E+03,+52.29850E-06
+6.827253E+03,+9.878800E-06,+6.827253E+03,+52.75249E-06
+6.807149E+03,+9.992446E-06,+6.807149E+03,+52.73988E-06
+6.787022E+03,+9.512582E-06,+6.787022E+03,+52.13363E-06
+6.767226E+03,+10.04296E-06,+6.767226E+03,+52.53968E-06
+6.747050E+03,+10.01400E-06,+6.747050E+03,+52.38402E-06
+6.727235E+03,+10.32687E-06,+6.727235E+03,+52.57247E-06
+6.707096E+03,+10.61744E-06,+6.707096E+03,+52.73656E-06
+6.687170E+03,+10.78862E-06,+6.687170E+03,+52.78261E-06
+6.667167E+03,+10.81413E-06,+6.667167E+03,+52.68251E-06
+6.647115E+03,+10.72043E-06,+6.647115E+03,+52.46288E-06
+6.627105E+03,+11.25124E-06,+6.627105E+03,+52.86804E-06
+6.607198E+03,+11.21615E-06,+6.607198E+03,+52.70794E-06
+6.587170E+03,+11.59419E-06,+6.587170E+03,+52.96020E-06
+6.566828E+03,+11.56382E-06,+6.566828E+03,+52.80209E-06
+6.547068E+03,+11.31293E-06,+6.547068E+03,+52.42712E-06
+6.526813E+03,+11.45890E-06,+6.526813E+03,+52.44588E-06
+6.506688E+03,+11.67390E-06,+6.506688E+03,+52.53451E-06
+6.486911E+03,+11.54151E-06,+6.486911E+03,+52.27792E-06
+6.467050E+03,+12.04027E-06,+6.467050E+03,+52.65195E-06
+6.446929E+03,+11.96233E-06,+6.446929E+03,+52.44766E-06
+6.427254E+03,+12.28311E-06,+6.427254E+03,+52.64489E-06
+6.407067E+03,+12.60691E-06,+6.407067E+03,+52.84192E-06
+6.386800E+03,+12.76576E-06,+6.386800E+03,+52.87349E-06
+6.366868E+03,+12.94493E-06,+6.366868E+03,+52.92749E-06
+6.346901E+03,+12.81334E-06,+6.346901E+03,+52.67052E-06
+6.327115E+03,+12.82346E-06,+6.327115E+03,+52.55638E-06
+6.307096E+03,+12.78511E-06,+6.307096E+03,+52.39233E-06
+6.286904E+03,+13.00484E-06,+6.286904E+03,+52.48525E-06
+6.266893E+03,+13.06430E-06,+6.266893E+03,+52.41904E-06
+6.247188E+03,+13.13545E-06,+6.247188E+03,+52.36645E-06
+6.227161E+03,+13.79836E-06,+6.227161E+03,+52.90360E-06
+6.207096E+03,+13.86928E-06,+6.207096E+03,+52.84852E-06
+6.187226E+03,+13.28173E-06,+6.187226E+03,+52.13618E-06
+6.167245E+03,+13.26606E-06,+6.167245E+03,+51.99504E-06
+6.147355E+03,+14.04312E-06,+6.147355E+03,+52.64720E-06
+6.127318E+03,+14.07341E-06,+6.127318E+03,+52.55166E-06
+6.107022E+03,+14.06408E-06,+6.107022E+03,+52.41487E-06
+6.086791E+03,+14.38717E-06,+6.086791E+03,+52.61091E-06
+6.066949E+03,+14.36778E-06,+6.066949E+03,+52.46692E-06
+6.046846E+03,+14.97672E-06,+6.046846E+03,+52.94962E-06
+6.026931E+03,+14.55572E-06,+6.026931E+03,+52.40356E-06
+6.007049E+03,+14.80584E-06,+6.007049E+03,+52.52882E-06
+5.987189E+03,+14.74438E-06,+5.987189E+03,+52.34264E-06
+5.967331E+03,+15.35405E-06,+5.967331E+03,+52.82761E-06
+5.946902E+03,+15.42074E-06,+5.946902E+03,+52.76600E-06
+5.926731E+03,+15.54917E-06,+5.926731E+03,+52.76777E-06
+5.906800E+03,+15.80808E-06,+5.906800E+03,+52.90152E-06
+5.886818E+03,+15.66830E-06,+5.886818E+03,+52.63626E-06
+5.866911E+03,+16.04760E-06,+5.866911E+03,+52.89054E-06
+5.847087E+03,+16.13307E-06,+5.847087E+03,+52.85153E-06
+5.827087E+03,+15.76989E-06,+5.827087E+03,+52.36274E-06
+5.806938E+03,+16.12717E-06,+5.806938E+03,+52.59350E-06
