Keff(MJ/m3):-0.033829086557656894 Ms(MA/m):1.1809121334432682
H(kOe) moment(emu) M(MA/m) M_norm()
9.967424000000001 3.736122e-05 1.1939848903206012 1.011070050435688
9.939461 3.642933e-05 1.1642036738763613 0.985851225426748
9.910888000000002 3.660168e-05 1.1697116122104614 0.9905153644241519
9.882202 3.732721e-05 1.1928980032724854 1.010149671165008
9.853238 3.714988e-05 1.1872309147619775 1.0053507633123264
9.823665 3.688524e-05 1.1787735849056602 0.9981890705692282
9.794894000000001 3.713181e-05 1.1866534361098326 1.0048617526266108
9.765924 3.711734e-05 1.186191005777982 1.0044701652097705
9.736257 3.739538e-05 1.1950765710487294 1.011994489009238
9.706874 3.659498e-05 1.1694974945032468 0.9903340488959674
9.677396 3.710489e-05 1.1857931303369635 1.0041332430715768
9.647646 3.647601e-05 1.1656954670961803 0.9871144804798309
9.617915 3.762503e-05 1.2024156951475176 1.018209281702907
9.587805 3.678738e-05 1.1756461880656541 0.9955407813769684
9.558326999999998 3.636525e-05 1.1621558137751187 0.984117091240768
9.528406 3.746725e-05 1.1973733829319426 1.0139394363242566
9.498276 3.659636e-05 1.1695415963593596 0.9903713944823695
9.468761 3.708667e-05 1.1852108580048064 1.0036401730829914
9.438896000000002 3.63814e-05 1.1626719333231068 0.9845541428497502
9.409091 3.677635e-05 1.1752936927954183 0.9952422873059422
9.378776 3.708678e-05 1.1852143733701488 1.003643149905096
9.348790000000001 3.753397e-05 1.1995056118014011 1.0157450142407451
9.319249 3.705232e-05 1.184113105281996 1.0027105927258064
9.289396 3.632271e-05 1.1607963261236385 0.9829658729468917
9.258906000000001 3.642724e-05 1.164136881934857 0.9857946658067621
9.229167 3.70691e-05 1.1846493582860356 1.0031646934068417
9.199035 3.724938e-05 1.1904107225034513 1.0080434342159628
9.168997 3.695176e-05 1.180899422201769 0.9999892360818903
9.139313 3.646971e-05 1.165494132535665 0.9869439897592991
9.109285 3.712685e-05 1.1864949250907602 1.004727525011716
9.079044 3.7167e-05 1.1877780334407115 1.0058140650798668
9.049119000000001 3.748708e-05 1.1980071074295646 1.0144760761636444
9.018989 3.719038e-05 1.188525208365291 1.0064467750871735
8.989146 3.683908e-05 1.1772984097765506 0.9969398877660942
8.958952 3.671143e-05 1.1732189880861073 0.9934854210238915
8.929186 3.731516e-05 1.1925129109781663 1.0098235738344672
8.898942 3.691887e-05 1.1798483279644116 0.9990991662726382
8.869024999999999 3.737705e-05 1.1944907833512297 1.011498442198548
8.839351 3.747e-05 1.1974612670655005 1.0140138568768693
8.809229 3.742177e-05 1.1959199391522215 1.012708655694132
8.778971 3.70521e-05 1.1841060745513114 1.0027046390815975
8.749035 3.740728e-05 1.1954568696630363 1.0123165270369092
8.719252000000001 3.770589e-05 1.2049998082527993 1.0203975165699222
8.689092 3.675129e-05 1.1744928286547014 0.9945641131064938
8.659388000000002 3.734712e-05 1.1935342843994476 1.0106884759659265
8.629091 3.76239e-05 1.2023795827580916 1.0181787016212875
8.598979 3.628232e-05 1.1595055478856673 0.9818728379941493
8.569035 3.660487e-05 1.1698135578053892 0.990601692265183
8.538896000000001 3.738745e-05 1.1948231451654137 1.011779887197521
8.508989 3.665308e-05 1.1713542465613334 0.9919063522075379
8.479035 3.723261e-05 1.1898747890780794 1.0075896041551187
8.449308 3.751293e-05 1.198833218285013 1.015175629358207
8.419258 3.724227e-05 1.1901835020708695 1.007851023259934
8.388962 3.706971e-05 1.1846688525847522 1.0031812012385124
8.35912 3.724836e-05 1.1903781254793677 1.008015830956448
8.329268 3.705492e-05 1.184196195735542 1.0027809539755497
8.299137 3.724538e-05 1.1902828910364573 1.0079351861394346
8.268893 3.722761e-05 1.189714999744337 1.0074542940594586
8.239138 3.710361e-05 1.1857522242675256 1.004098603687088
8.20911 3.71383e-05 1.1868608426650302 1.0050373851307777
8.178747999999999 3.75374e-05 1.199615227284348 1.0158378369663676
8.148921 3.719122e-05 1.18855205297336 1.0064695071832443
8.118998 3.72648e-05 1.190903512808713 1.0084607305509785
8.088711 3.695516e-05 1.1810080789487138 1.0000812469469391
