Keff(MJ/m3):-0.060501414933615084 Ms(MA/m):0.9717098366696449
H(kOe) moment(emu) M(MA/m) M_norm()
9.972042 7.260242e-05 0.9792378815933154 1.0077472148985045
9.948724 7.215604e-05 0.9732172530028961 1.0015513029469965
9.925261 7.236396e-05 0.9760216104931958 1.0044373059331464
9.901404000000001 7.138761e-05 0.9628529185171759 0.9908852233267244
9.877562 7.171961e-05 0.9673308267837182 0.9954935005073788
9.853506 7.236729e-05 0.9760665244526162 1.0044835275084825
9.829377000000001 7.254111e-05 0.9784109522083103 1.0068962104589083
9.8051 7.145185e-05 0.9637193667914007 0.9917768972004749
9.780807000000001 7.153767e-05 0.964876879102951 0.9929681090909683
9.756283999999999 7.183881e-05 0.968938557703513 0.9971480385794693
9.731599000000001 7.162257e-05 0.9660219827530396 0.9941465510567441
9.70711 7.280435e-05 0.9819614479073603 1.0105500745704612
9.682367000000001 7.159811e-05 0.9656920742102697 0.9938070376234946
9.657617 7.126668e-05 0.9612218539187632 0.9892066722440237
9.632849 7.17385e-05 0.9675856089739441 0.9957557003746758
9.607933000000001 7.210448e-05 0.972521828454032 1.0008356319487
9.583007 7.177215e-05 0.968039469254574 0.9962227742515704
9.558209999999999 7.211399e-05 0.9726500962480523 1.0009676341052902
9.533191 7.225994e-05 0.9746186224875159 1.0029934716188942
9.508571 7.274368e-05 0.981143150634676 1.0097079535567552
9.483379000000001 7.222956e-05 0.9742088669057762 1.0025717864961585
9.458321 7.255428e-05 0.9785885848946668 1.0070790147073096
9.433441 7.179249e-05 0.9683138085742772 0.9965051006306502
9.408923000000001 7.204891e-05 0.9717723183264061 1.0000643007350583
9.383634 7.193808e-05 0.97027747925056 0.9985259412171908
9.358478999999999 7.23863e-05 0.9763229251639024 1.0047473930181339
9.333757 7.191579e-05 0.9699768389636287 0.9982165481498513
9.308867 7.26197e-05 0.9794709486259836 1.0079870673975457
9.283815 7.242015e-05 0.9767794829796326 1.0052172429656192
9.258534 7.181412e-05 0.9686055469953775 0.9968053326650405
9.23397 7.200221e-05 0.9711424438804798 0.9994160882521167
9.20867 7.157806e-05 0.965421646316462 0.9935287365467714
9.183525 7.227778e-05 0.974859242618465 1.0032410971155896
9.158618 7.299251e-05 0.9844992889297477 1.0131618017822441
9.133773999999999 7.266834e-05 0.980126989162383 1.0086622077652176
9.108756 7.190501e-05 0.969831441821721 0.9980669179450095
9.083506999999999 7.23082e-05 0.9752695377072247 1.0036633374524435
9.058543 7.214488e-05 0.9730667305442979 1.0013963982080325
9.033553 7.24573e-05 0.9772805501245183 1.0057328980778522
9.008784 7.267603e-05 0.9802307093869906 1.0087689476794321
8.98383 7.21734e-05 0.9734513990496045 1.0017922658742744
8.958579 7.130661e-05 0.9617604168015436 0.9897609147374682
8.933256 7.199882e-05 0.9710967206605293 0.9993690338556035
8.908331 7.168623e-05 0.9668806081754736 0.9950301743257817
8.883497 7.199641e-05 0.9710642153625703 0.9993355822049848
8.858404 7.12061e-05 0.9604047705368743 0.9883658004620839
8.83347 7.173772e-05 0.9675750885870529 0.9957448736993719
8.808655 7.236659e-05 0.9760570830797652 1.0044738112614149
8.783266 7.160589e-05 0.9657970083256724 0.9939150267694752
8.758313 7.172121e-05 0.9673524070645207 0.9955157090721048
8.733554 7.154994e-05 0.9650423728813561 0.9931384210217112
8.708774 7.242346e-05 0.976824127185543 1.0052631869338962
8.683766 7.238017e-05 0.9762402457130774 1.0046623064545273
8.658654 7.235866e-05 0.9759501258130373 1.0043637400624914
8.633563 7.109274e-05 0.9588758076420091 0.9867923236512435
8.608516 7.307142e-05 0.9855636014035816 1.0142571004338268
8.583423 7.212008e-05 0.9727322361918574 1.0010521654547788
8.558321 7.264057e-05 0.9797524364137027 1.0082767503636911
8.533657999999999 7.192044e-05 0.9700395566547114 0.9982810917910865
8.508700000000001 7.239676e-05 0.9764640062496494 1.0048925815100302
8.483562 7.203005e-05 0.9715179407664454 0.99980251727835
8.458729 7.194133e-05 0.9703213141959405 0.9985710523642908
8.433108 7.278088e-05 0.9816448921633368 1.0102243026866358
8.408256999999999 7.172489e-05 0.9674020417103668 0.9955667887709748
8.383479 7.269727e-05 0.9805171876146455 1.0090637663761706
8.358441000000001 7.215817e-05 0.9732459817517146 1.001580868098788
8.333478 7.230783e-05 0.9752645472672892 1.0036582017218507
8.30884 7.169692e-05 0.967024791426586 0.9951785552988576
8.283284 7.264131e-05 0.979762417293574 1.0082870218248772
8.25845 7.264005e-05 0.9797454228224418 1.0082695325801552
8.23359 7.263236e-05 0.9796417025978343 1.0081627926659407
8.208617 7.246008e-05 0.9773180458624129 1.0057714854590636
8.183598 7.248379e-05 0.9776378386485567 1.0061005886275978
8.158293 7.24131e-05 0.9766843948673463 1.0051193864772952
8.133168 7.18073e-05 0.9685135610484565 0.9967106686578958
8.107914 7.202435e-05 0.971441061016086 0.9997233992665134
8.08307 7.210889e-05 0.9725813091029941 1.000896844305226
8.058311 7.24662e-05 0.9774005904364828 1.0058564332191406
8.033312 7.205403e-05 0.9718413752249745 1.0001353681421816
8.008395 7.186587e-05 0.9693035342025871 0.9975236409303986
7.983124 7.209429e-05 0.9723843890406703 1.0006941911521008
7.957949999999999 7.187513e-05 0.9694284300777322 0.9976521729987505
7.933191 7.176198e-05 0.9679022995947223 0.9960816110620304
7.908135000000001 7.111152e-05 0.9591291061879298 0.9870529966797154
7.883224 7.194041e-05 0.9703089055344789 0.9985582824395732
7.858062 7.238475e-05 0.9763020192668749 1.0047258784710555
7.833006 7.227765e-05 0.9748574892206499 1.0032392926697058
7.807978 7.257293e-05 0.9788401300427724 1.0073378832898976
7.783108 7.2831e-05 0.9823208944594787 1.0109199859766793
7.758033 7.200553e-05 0.9711872229631452 0.9994621710239233
7.732858 7.236684e-05 0.9760604549986405 1.0044772813496532
7.707885 7.205392e-05 0.9718398915806695 1.000133841303357
7.683089 7.120465e-05 0.9603852134073969 0.9883456739503008
7.657922999999999 7.17433e-05 0.9676503498163519 0.9958223260688539
7.6328119999999995 7.287231e-05 0.9828780703344513 1.0114933833572
7.608126 7.42175e-05 1.001021556542494 1.030165095347094
7.583171999999999 7.296608e-05 0.9841428096662395 1.0127949440536759
7.5582650000000005 7.254855e-05 0.9785113005140423 1.0069994802848843
7.533071 7.186837e-05 0.9693372533913411 0.997558341812783
7.508191 7.302882e-05 0.9849890264272119 1.013665797397996
7.483023 7.155622e-05 0.9651270754835064 0.993225589638261
7.457922 7.102301e-05 0.9579353120292802 0.9858244466397764
7.432941 7.254317e-05 0.9784387368198436 1.006924803985993
7.408062 7.120417e-05 0.9603787393231562 0.9883390113808831
7.383109999999999 7.268099e-05 0.9802976082574788 1.008837794230083
7.358256 7.184324e-05 0.9689983081059852 0.9972095285430546
7.3331170000000006 7.174446e-05 0.9676659955199338 0.9958384272782803
7.308108 7.150936e-05 0.9644950430094997 0.9925751562988467
7.283293 7.217106e-05 0.9734198378889307 1.0017597858483624
7.258237 7.188766e-05 0.9695974306517678 0.9978260938212615
7.233321 7.176238e-05 0.967907694664923 0.996087163203212
7.208367 7.169136e-05 0.966949799950797 0.9951013805364346
7.182922 7.201996e-05 0.9713818501206339 0.9996624645170464
7.157793 7.139559e-05 0.9629605501676789 0.9909959885432954
7.132969 7.119554e-05 0.960262340683577 0.9882192239348918
7.107839 7.189373e-05 0.9696793008420627 0.9979103475636908
7.0830519999999995 7.101678e-05 0.957851283810905 0.9857379720408743
7.057876 7.238086e-05 0.9762495522091734 1.0046718838980653
7.032811 7.206036e-05 0.9719267522108999 1.000223230776379
7.007719 7.214946e-05 0.9731285040980954 1.0014599702245608
6.982864999999999 7.295573e-05 0.9840032122247976 1.0126512824006042
6.958034 7.322016e-05 0.9875697582576947 1.016321664132172
6.933015 7.217621e-05 0.9734892994177641 1.0018312696660743
6.907904 7.219113e-05 0.9736905355362485 1.0020383645321447
