Keff: 0.002395375375388656	Ms:1.3382404132075145
H(kOe) moment(emu) M(MA/m) M_norm()
9.947899999999999 7.714765e-05 1.2030834755667417 0.9908828423685742
9.900024 7.976032e-05 1.243826908504867 1.024439922535904
9.851725 7.76539e-05 1.2109782203775774 0.9973851070383223
9.803232 7.667052e-05 1.1956428442747042 0.9847545943846199
9.754475000000001 7.768835e-05 1.2115154528886554 0.9978275821353549
9.705373 7.82574e-05 1.220389535919976 1.0051364487236416
9.656077 7.764867e-05 1.2108966608410623 0.9973179330250427
9.607213 7.8518e-05 1.224453477643835 1.008483589805985
9.557938 7.81854e-05 1.2192667277691016 1.004211682192833
9.508298 7.802973e-05 1.2168391229795652 1.0022122598893473
9.459016 7.993468e-05 1.246545975576901 1.026679398818012
9.409493000000001 7.751377e-05 1.208792955013938 0.995585280177736
9.359506 7.991303e-05 1.246208353403756 1.0264013266597898
9.310468 7.785343e-05 1.214089802465688 0.9999478662868256
9.260986 7.747525e-05 1.2081922526532203 0.9950905300837534
9.210725 7.824486e-05 1.2201939801670318 1.0049753852195258
9.160619 7.77971e-05 1.2132113610332051 0.9992243649162637
9.111118000000001 7.653318e-05 1.1935010877269112 0.9829906022271023
9.060882 7.697767e-05 1.200432712657219 0.9886996227170901
9.010883 7.816611e-05 1.218965908752013 1.003963921826454
8.961504999999999 7.679033e-05 1.1975112282268745 0.9862934315798445
8.911206 7.982583e-05 1.244848507976586 1.0252813316391438
8.861400999999999 7.718322e-05 1.203638173982389 0.9913397027227528
8.811252 7.735981e-05 1.206392016917985 0.993607821079357
8.761101 7.745273e-05 1.207841063214919 0.9948012836632838
8.711495999999999 7.803291e-05 1.2168887136728954 1.002253103744458
8.661669 7.835257e-05 1.2218736699716246 1.0063588102616563
8.61115 7.898655e-05 1.231760307631227 1.0145016364450181
8.560996 7.861754e-05 1.226005759912419 1.0097620795348279
8.511826 7.865677e-05 1.2266175344090693 1.0102659488543229
8.461752 7.70679e-05 1.2018398095940717 0.9898585349959076
8.411430000000001 7.891701e-05 1.230675862092174 1.0136084661040121
8.361571 7.709245e-05 1.2022226559844047 0.9901738546949542
8.311558000000002 7.845308e-05 1.2234410789611299 1.0076497586507058
8.261638000000001 7.674526e-05 1.1968083815135424 0.9857145534195175
8.211428 7.627465e-05 1.1894694267373898 0.9796700481825198
8.16142 7.89188e-05 1.2307037763503694 1.0136314568274865
8.111252 7.719509e-05 1.2038232813817067 0.9914921607605403
8.060978 7.777107e-05 1.212805434697549 0.9988900361274174
8.011021 7.90235e-05 1.2323365265364323 1.0149762214910372
