Keff: 0.06165861657648729	Ms:1.5481325094696967
H(kOe) moment(emu) M(MA/m) M_norm()
9.972625 8.203064e-05 1.3683771240734108 1.0035385191883772
9.949205 8.21655e-05 1.3706267632198634 1.0051883564284347
9.925611 8.229379e-05 1.3727668062726466 1.0067578182371768
9.901797 8.102425e-05 1.3515892378165655 0.9912266424271331
9.877963 8.281162e-05 1.3814048801211372 1.0130927968670074
9.854167 8.217214e-05 1.3707375270040278 1.0052695882189877
9.829964 8.022977e-05 1.3383362843160946 0.9815072097526496
9.805565 8.091484e-05 1.349764137571768 0.9898881529385174
9.781187 8.069967e-05 1.3461748238008786 0.9872558269786839
9.756639999999999 8.063367e-05 1.3450738584763506 0.9864484025545123
9.73189 7.776916e-05 1.297290128449625 0.9514048368380885
9.70763 8.240902e-05 1.374688991641516 1.0081675078795602
9.681111000000001 8.090529e-05 1.3496048312255675 0.9897713210710806
9.658065 7.971463e-05 1.3297430831452253 0.9752051397849559
9.63325 8.23794e-05 1.3741948917489022 1.0078051455849548
9.608473 8.580558e-05 1.4313480035002892 1.049720015488113
9.58352 8.099672e-05 1.3511300018258947 0.9908898485726262
9.558714 7.974345e-05 1.3302238380036027 0.9755577151168442
9.533631 8.068459e-05 1.3459232699055168 0.9870713427314641
9.508807000000001 8.218092e-05 1.3708839887547757 1.0053770001348092
9.483982 8.242512e-05 1.3749575604555295 1.0083644705042445
9.458917999999999 8.005437e-05 1.3354103855596975 0.9793614181768965
9.434126000000001 8.395146e-05 1.4004188849015928 1.02703726134652
9.409186 8.111209e-05 1.3530545225757555 0.9923012509334851
9.384111 8.184417e-05 1.3652665634057628 1.0012573005160241
9.358945 8.252318e-05 1.3765933280270934 1.0095641074593091
9.334185999999999 8.265772e-05 1.3788376291598512 1.0112100299142797
9.308937 8.147144e-05 1.3590489451419547 0.9966974322490318
9.284362 8.249818e-05 1.3761762957071964 1.0092582648743955
9.259361 8.059775e-05 1.3444746664391225 0.9860089679285085
9.234297 8.257948e-05 1.3775324848115016 1.0102528649605345
9.20914 8.064606e-05 1.3452805396940917 0.9865999781395954
9.184065 8.202346e-05 1.3682573523911365 1.0034506811979902
9.159173000000001 8.367305e-05 1.395774646174292 1.023631275983889
9.134243 8.524276e-05 1.421959438288912 1.0428346425424722
9.109041 8.359107e-05 1.3944071137908856 1.0226283569794405
9.084214 8.080457e-05 1.3479246914151664 0.9885391424649809
9.059034 8.338027e-05 1.3908906972695139 1.0200494923034498
9.033918 8.441558e-05 1.4081610065140162 1.032715167766922
9.009120999999999 8.249574e-05 1.3761355933527746 1.009228414638108
8.98401 8.05291e-05 1.3433294956886852 0.9851691241903359
8.958907 8.531061e-05 1.4230912640051125 1.0436646993179275
8.933871 7.899187e-05 1.317686511964075 0.9663631083180723
8.908797 8.423397e-05 1.4051315169293568 1.0304934048930765
8.88364 8.228538e-05 1.3726265166002334 1.006654932791612
8.858956000000001 8.013831e-05 1.3368106132769837 0.9803883152400021
8.833981 8.258888e-05 1.3776892889637828 1.0103678617724619
8.809016999999999 8.090941e-05 1.3496735581518864 0.9898217239290742
8.783881 8.207621e-05 1.3691372905861192 1.0040960090521576
8.758917 8.320263e-05 1.387927432417254 1.0178762972320885
8.734020000000001 8.295338e-05 1.3837696201878809 1.0148270466605007
8.709214 7.997163e-05 1.3340301753937662 0.9783492015578666
8.683982 7.933172e-05 1.3233556493207548 0.9705207324173865
8.659056 8.167206e-05 1.3623955461026644 0.9991517578244459
8.634037000000001 8.327338e-05 1.3891076338825625 1.0187418317473937
8.609157999999999 8.43774e-05 1.4075241147550697 1.032248084971242
8.584157999999999 8.170262e-05 1.3629053264105064 0.9995256198002441
8.559177 8.543768e-05 1.4252109558806851 1.045219236008526
8.534177 8.125375e-05 1.3554175945132196 0.994034277356639
8.509139999999999 8.084694e-05 1.3486314777909278 0.9890574844778924
8.483906999999999 7.879848e-05 1.31446051675028 0.9639972324182154
8.458954 8.025445e-05 1.3387479786222969 0.9818091375524761
8.43375 8.472781e-05 1.4133694065636742 1.036534896978424
8.409056 7.85999e-05 1.3111479456268742 0.9615678635977305
8.38389 8.065448e-05 1.3454209961794328 0.9867029859221942
8.358806000000001 8.233402e-05 1.3734378946818249 1.0072499801248196
8.333731 8.060529e-05 1.3446004433868035 0.9861012100521184
8.309146 8.441842e-05 1.4082083813855566 1.0327499114845682
8.283945 8.029443e-05 1.3394148967082764 0.9822982410142699
8.258816000000001 8.033559e-05 1.3401014987197546 0.9828017802460715
8.233853 8.281817e-05 1.3815141425889501 1.0131729276242547
8.208945 8.071379e-05 1.3464103636551563 0.987428566870643
8.183935 8.021797e-05 1.3381394450611033 0.9813628520525703
8.158871 8.096414e-05 1.350586525306605 0.990491274515967
8.133778 8.318134e-05 1.3875722876936298 1.0176158416867762
8.108768 7.955385e-05 1.3270610648895036 0.97323820495286
8.083815 8.159905e-05 1.361177644915637 0.9982585751394644
8.058824 7.925817e-05 1.322128740235618 0.9696209435325711
8.033762 8.48515e-05 1.4154327156695965 1.038048083751542
8.008685999999999 8.398993e-05 1.40106061423545 1.0275078919161846
7.983574 7.958534e-05 1.327586358799646 0.9736234442728171
7.958546 8.151318e-05 1.359745222303255 0.9972080670288034
7.93375 8.207277e-05 1.3690799069389012 1.0040539251124734
7.908611 8.158759e-05 1.3609864773001965 0.9981183768985401
7.883488000000001 8.091094e-05 1.349699080529864 0.9898404414952708
7.858473 8.326719e-05 1.389004376680156 1.0186661051233692
7.833537000000001 8.414793e-05 1.403696258497199 1.029440817052838
7.808241 8.391181e-05 1.399757471642236 1.026552195006847
7.7832870000000005 8.399499e-05 1.4011450215769974 1.0275697944553712
7.7585 8.223049e-05 1.3717108804386673 1.0059834248121757
7.733379 8.226206e-05 1.3722375088522334 1.0063696428284046
7.708546 8.29111e-05 1.383064335128471 1.014309805680895
7.683602 8.086506e-05 1.348933742816389 0.9892791591834376
7.6585280000000004 8.043665e-05 1.3417873101697064 0.9840381183113259
7.633398000000001 8.271958e-05 1.3798695339322042 1.0119668068063896
7.608296999999999 8.399331e-05 1.4011169970051 1.027549241833665
7.583093 8.296703e-05 1.3839973198345445 1.0149940367118635
7.55837 8.215931e-05 1.370523506017457 1.0051126298044102
7.53326 8.179544e-05 1.36445368400782 1.000661152149511
7.508629 7.864192e-05 1.311848893550157 0.9620819238144531
7.483778 8.197099e-05 1.3673820849581366 1.0028087787807736
7.458533999999999 8.230342e-05 1.3729274471222708 1.0068756288008853
7.433352 8.026811e-05 1.3389758450818887 0.981976249940873
7.408519 8.141735e-05 1.3581466540146256 0.9960357112323129
