Keff: -0.07152840693027088	Ms:1.2390177804487175
H(kOe) moment(emu) M(MA/m) M_norm()
9.97246 7.716264e-05 1.1511066865872643 0.9980331103746822
9.949014 7.752708e-05 1.1565433761673496 1.0027468317655646
9.925385 7.842264e-05 1.1699032755207168 1.0143301385617962
9.901746 7.727486e-05 1.1527807764365599 0.9994845806152839
9.878135 7.743415e-05 1.1551570531438689 1.0015448612660183
9.853995000000001 7.768147e-05 1.1588465550288067 1.0047437350844604
9.829922 7.693507e-05 1.147711813774895 0.9950896860059987
9.805645 7.787174e-05 1.161684989137035 1.007204715682208
9.781265 7.690903e-05 1.1473233509369367 0.9947528807567982
9.756855999999999 7.725169e-05 1.1524351280511724 0.999184896374732
9.732061 7.822271e-05 1.1669207342306651 1.0117442140812805
9.707412 7.729788e-05 1.1531241871327884 0.9997823247334325
9.682531999999998 7.850315e-05 1.1711043178818534 1.0153714669263552
9.657842 7.751911e-05 1.1564244802833816 1.0026437465952065
9.632940000000001 7.829496e-05 1.1679985545087936 1.0126787063721685
9.608281999999999 7.718319e-05 1.1514132500020124 0.9982989071439247
9.583486 7.699047e-05 1.1485382669708577 0.9958062378802575
9.558848 7.740399e-05 1.1547071284436843 1.001154767321476
9.533736000000001 7.675699e-05 1.1450552292056335 0.9927863726888865
9.508809999999999 7.732513e-05 1.1535307006632938 1.0001347803033525
9.483708 7.755774e-05 1.157000759831397 1.0031433927847844
9.458718000000001 7.783891e-05 1.1611952335698248 1.0067800875588884
9.434069 7.730264e-05 1.1531951964687592 0.9998438912843618
9.409291999999999 7.686105e-05 1.1466075887646932 0.9941323002707525
9.384116 7.658941e-05 1.1425552828774845 0.9906188679400005
9.359235 7.614842e-05 1.1359766259300537 0.9849150374160044
9.334042 7.652813e-05 1.141641112266499 0.9898262632675352
9.309031999999998 7.611957e-05 1.1355462437151882 0.9845418872071167
9.284171 7.756749e-05 1.1571462096267153 1.0032695007409942
9.259116 7.715756e-05 1.1510309035144217 0.9979674048959598
9.234172000000001 7.669849e-05 1.1441825304337234 0.9920297249516279
9.208949 7.597789e-05 1.1334326717151157 0.9827093769265215
9.183736000000001 7.769601e-05 1.1590634616979276 1.0049317976160799
9.158985000000001 7.74631e-05 1.1555889271515065 1.0019193048898412
9.134096 7.830627e-05 1.1681672762713629 1.0128249916013718
9.108931 7.80337e-05 1.1641010967113699 1.0092995305117198
9.084116 7.813214e-05 1.165569617516615 1.0105727681742114
9.058978 7.766996e-05 1.1586748496806925 1.004594863025386
9.033878000000001 7.692407e-05 1.1475477165699204 0.9949474103630953
9.008894 7.757543e-05 1.1572646579728516 1.0033721978868717
8.983866 7.661527e-05 1.1429410604884522 0.9909533450423171
8.958968 7.677598e-05 1.1453385206531306 0.9930319921851353
8.934106 7.817749e-05 1.1662461455389423 1.011159331847454
8.908769 7.725172e-05 1.1524355755890043 0.9991852843992128
8.883885 7.740999e-05 1.154796636010034 1.001232372217605
8.858903 7.620895e-05 1.1368796080952457 0.9856979414764536
8.833922000000001 7.692871e-05 1.1476169357545642 0.9950074248161019
8.808978999999999 7.659379e-05 1.14262062340092 0.9906755195141749
8.783754 7.854593e-05 1.1717425068299272 1.0159247898357557
8.759032 7.942943e-05 1.1849224959749312 1.0273521107907675
8.734255 7.621473e-05 1.1369658337174957 0.9857727008597245
8.708969 7.83921e-05 1.1694476820079964 1.0139351296404988
8.683848 7.591872e-05 1.1325499779316297 0.9819440633091948
8.658856 7.615759e-05 1.1361134233272914 0.9850336435655883
8.633959 7.799348e-05 1.163501097658272 1.0087793190246677
8.609051 7.840001e-05 1.1695656828163008 1.0140374387618958
8.584050999999999 7.80418e-05 1.164221931925942 1.009404297121494
8.559014999999999 7.708895e-05 1.150007384493212 0.9970799929087233
8.533819 7.717052e-05 1.1512242398577373 0.9981350314715987
8.508736 7.559721e-05 1.127753714988777 0.9777856049501162
8.484013999999998 7.861231e-05 1.17273275887231 1.0167833586699306
8.458977 7.897535e-05 1.1781485633535804 1.0214789722517164
8.433995000000001 7.673897e-05 1.1447864081480297 0.9925532993175121
8.408796 7.869661e-05 1.1739903401795246 1.0178737074605448
8.383718 7.863644e-05 1.1730927284683135 1.0170954596938633
8.358791 7.783363e-05 1.1611164669114369 1.0067117952502946
8.333855999999999 7.76759e-05 1.1587634621713785 1.0046716918725538
8.309022 7.885378e-05 1.1763349908800567 1.0199065677146468
8.283838 7.716836e-05 1.1511920171338514 0.9981070937089922
8.258829 7.742988e-05 1.1550933535924834 1.0014896324482732
8.233801 7.801225e-05 1.1637811071616695 1.0090220930080582
8.208922000000001 7.619583e-05 1.136683884883494 0.9855282454369179
8.183828 7.775945e-05 1.160009855032799 1.0057523400511517
8.158705 7.804674e-05 1.1642956264889035 1.0094681918193071
8.133486 7.791995e-05 1.1624041824326554 1.0078282710226054
8.108457999999999 7.697445e-05 1.148299281768704 0.9955990328075929
8.083579 7.646483e-05 1.1406968074415087 0.9890075316133731
8.058792 7.747278e-05 1.1557333326918842 1.0020445074555961
8.033782 7.741425e-05 1.1548601863821422 1.0012874716938567
8.008727 7.654379e-05 1.1418747270146719 0.9900288120464322
7.983662000000001 7.824729e-05 1.1672874168941447 1.0120621354724229
7.958597 7.759181e-05 1.1575090136289865 1.0035840592533043
7.9335510000000005 7.914174e-05 1.180630757347737 1.0236310853628703
7.908338 7.753939e-05 1.156727015857644 1.0029060511441228
7.883579 7.728993e-05 1.153005589607375 0.9996794982460615
7.858505 7.826909e-05 1.1676126277185486 1.0123440999283584
7.8333010000000005 7.846927e-05 1.1705988984905316 1.0149332579462127
7.808329 7.675686e-05 1.1450532898750294 0.9927846912494706
7.783616 7.935119e-05 1.1837553173097304 1.0263401429452441
7.758421 7.638436e-05 1.1394963617974811 0.9879667206147882
7.7338379999999995 7.816115e-05 1.1660023865999165 1.0109479878469958
7.708718 7.714304e-05 1.1508142952038554 0.9977796010473273
7.6834679999999995 7.790029e-05 1.1621108959735829 1.007573985646289
7.658232 7.66509e-05 1.1434725862532926 0.9914141887838305
7.633218 7.71658e-05 1.1511538272388753 0.9980739822866437
7.608227 7.637434e-05 1.139346884161677 0.9878371204382524
7.583329 7.74159e-05 1.1548848009628883 1.001308813040292
7.558496 7.694503e-05 1.1478603963350356 0.9952185101335731
7.533227 7.673875e-05 1.1447831262039303 0.9925504538046541
7.508246 7.711045e-05 1.1503281199392987 0.9973580771198526
7.48319 7.846542e-05 1.1705414644687906 1.0148834614711966
7.458366 7.628875e-05 1.1380700587276973 0.9867300865949706
7.4334489999999995 7.630862e-05 1.1383664779515925 0.9869870881426517
7.408542000000001 7.754574e-05 1.1568217446986975 1.0029881829925262
7.383533000000001 7.654995e-05 1.1419666214494575 0.990108486406458
7.358597 7.735197e-05 1.1539310978434314 1.0004819328720365
7.333449 7.669077e-05 1.1440673640316867 0.9919298733186084
7.308469 7.824322e-05 1.1672267009283042 1.0120094934845485
7.283329 7.759758e-05 1.1575950900719596 1.0036586892950818
7.258384 7.899723e-05 1.1784749676122028 1.0217619714396007
7.233366 7.78582e-05 1.1614830003956391 1.0070295872999433
7.208384 7.745702e-05 1.1554982261509388 1.0018406652617637
7.183292000000001 7.762336e-05 1.157979674248709 1.0039921316654499
7.158171 7.708931e-05 1.1500127549471932 0.9970846492024912
7.133218 7.84285e-05 1.169990694577185 1.0144059326770154
7.108278 7.807875e-05 1.1647731493553795 1.009882213940156
7.083199 7.834807e-05 1.168790845650266 1.0133656390444046
7.058292000000001 7.908842e-05 1.179835333441442 1.0229414365192695
7.033151 7.86419e-05 1.173174180353692 1.017166080149341
7.008127 7.739382e-05 1.1545554131187215 1.0010232270225372
6.983023 7.819869e-05 1.1665624056067114 1.011433535813777
6.958171 7.734462e-05 1.1538214510746532 1.0003868668742784
6.933466999999999 7.929415e-05 1.1829043987122982 1.0256023790660431
6.908246 7.671805e-05 1.1444743251000236 0.9922827169130087
6.883384 7.772226e-05 1.1594550573007076 1.0052713190366447
6.858005 7.777166e-05 1.160192002930321 1.0059102660147745
6.832746 7.730778e-05 1.1532718746172654 0.9999103728120455
6.808042 7.780655e-05 1.1607124894286451 1.0063615384857654
6.783087999999999 7.682737e-05 1.1461051529589166 0.9936966781204811
6.758125 7.735714e-05 1.1540082235297695 1.000548802424201
6.732958 7.846639e-05 1.1705559348586838 1.014896007596071
6.707773 7.738109e-05 1.1543655078987825 1.0008585753012498
6.682773 7.785783e-05 1.161477480762381 1.0070248016646821
