Keff: -0.022527597062242777	Ms:1.277840625
H(kOe) moment(emu) M(MA/m) M_norm()
9.972275 7.405902e-05 1.0965502649178889 1.0061871956841253
9.949102 7.387066e-05 1.0937613243148412 1.00362808242312
9.925754999999999 7.271894e-05 1.076708453899985 0.987980482481704
9.901949 7.587039e-05 1.123370201954111 1.0307969906914904
9.878338 7.282643e-05 1.078299997887146 0.9894408726092548
9.854102999999999 7.366728e-05 1.0907499910177085 1.0008649031121024
9.829634 7.405818e-05 1.0965378275102304 1.0061757832019675
9.805412 7.469166e-05 1.1059174096572826 1.014782425103548
9.781171 7.125879e-05 1.055088833908796 0.9681424636451305
9.756894 7.515259e-05 1.1127421409811458 1.021044752961879
9.732156999999999 7.47007e-05 1.1060512598539884 1.014905245149627
9.707338 7.289481e-05 1.0793124620963006 0.9903699030020534
9.682598 7.401199e-05 1.0958539181533882 1.0055482325461709
9.65794 7.51343e-05 1.1124713312358188 1.0207962597491806
9.633282 7.400515e-05 1.0957526421195976 1.0054553023343147
9.608265 7.290626e-05 1.0794819958078365 0.9905254660028949
9.583708 7.383593e-05 1.0932470967339116 1.0031562306310478
9.558811 7.360423e-05 1.0898164451214345 1.0000082876358527
9.533809999999999 7.394737e-05 1.0948971261499427 1.0046702865973167
9.508747 7.432314e-05 1.1004609412402344 1.0097756061454586
9.483763999999999 7.459196e-05 1.1044412078197168 1.0134278721617225
9.458782 7.380831e-05 1.0928381429249492 1.0027809773486684
9.433894 7.372594e-05 1.091618536652529 1.0016618747827892
9.408949 7.333211e-05 1.0857873172975792 0.9963111868682546
9.384106 7.272604e-05 1.0768135796075748 0.9880769451285141
9.358782 7.526181e-05 1.114359300105508 1.0225286473681594
9.33406 7.556971e-05 1.1189182022698658 1.026711865530527
9.308819999999999 7.468489e-05 1.10581717007413 1.0146904459318713
9.283968000000002 7.266669e-05 1.0759348175307493 0.987270598918912
9.259051 7.138633e-05 1.0569772469716159 0.9698752588527575
9.233967 7.616149e-05 1.1276803559652981 1.0347519592107017
9.209069 7.270138e-05 1.076448452854171 0.9877419072594527
9.184236 7.213109e-05 1.068004489504669 0.9799937829144816
9.15902 7.660062e-05 1.1341823069475472 1.040718105984461
9.133931 7.453189e-05 1.1035517851077554 1.0126117438245565
9.109097 7.615977e-05 1.1276548888924736 1.034728590794855
9.083793 7.46199e-05 1.10485489968874 1.0138074730563524
