Keff(MJ/m3):0.10484430537869008 Ms(MA/m):1.0136853309528082
H(kOe) moment(emu) M(MA/m) M_norm()
9.972456 5.389571e-05 1.1404542052525577 0.9950309754813068
9.948995 5.394372e-05 1.1414701155428975 0.9959173435639029
9.925495000000002 5.404264e-05 1.1435633012525501 0.9977436199798665
9.901967 5.408686e-05 1.1444990136674393 0.9985600164933512
9.877977000000001 5.397302e-05 1.1420901149494163 0.9964582847182473
9.853997 5.536346e-05 1.1715123666490668 1.0221288041259744
9.830051 5.51025e-05 1.1659903514570837 1.0173109200427772
9.805615 5.376609e-05 1.1377113955913651 0.9926379108933854
9.781181 5.575168e-05 1.1797272529834921 1.0292961821102584
9.756661 5.333245e-05 1.1285354043748894 0.9846319818090906
9.732115 5.199137e-05 1.1001576294911353 0.9598727543938016
9.707504 5.471696e-05 1.1578321749659852 1.0101930206350682
9.682652000000001 5.481473e-05 1.1599010262279414 1.0119980655722776
9.657781000000002 5.300856e-05 1.1216817658841962 0.9786522742841571
9.633063 5.254078e-05 1.111783358976985 0.9700160472131963
9.608467000000001 5.298251e-05 1.1211305377429055 0.9781713351349874
9.583791 5.439616e-05 1.1510439220782316 1.004270361170439
9.558921 5.394098e-05 1.141412136076213 0.995866757258002
9.533790999999999 5.508697e-05 1.1656617306112396 1.0170242027688194
9.508754000000001 5.344172e-05 1.1308476001138072 0.9866493415338413
9.484144 5.401127e-05 1.1428994998401785 0.9971644621637649
9.458956 5.343783e-05 1.1307652861994264 0.9865775237491861
9.433967 5.44961e-05 1.1531586913849714 1.0061154689849499
9.409162 5.368171e-05 1.1359258819421487 0.9910800742174958
9.384115 5.333868e-05 1.1286672336002344 0.9847470010374716
9.358884 5.489134e-05 1.1615221236522892 1.013412451300411
9.333939 5.334828e-05 1.1288703733375238 0.98492423772968
9.308958 5.542126e-05 1.172735437150663 1.023195916710312
9.284171 5.532566e-05 1.1707125039334898 1.021430934650404
9.258976 5.43137e-05 1.149299036376473 1.002747971832991
9.234124 5.242745e-05 1.1093852520575054 0.967923731137366
9.209005 5.402448e-05 1.1431790285828445 0.9974083472371058
9.183894 5.539773e-05 1.1722375331904114 1.0227615021928473
