Keff(MJ/m3):-0.04645417352118315 Ms(MA/m):1.300852344509232
H(kOe) moment(emu) M(MA/m) M_norm()
9.971860000000001 0.0001069139 1.1098905368834597 0.9983913421495674
9.948540999999999 0.0001072294 1.1131657935562285 1.0013375677427614
9.925032 0.0001077833 1.1189159192964713 1.0065100379680234
9.901431 0.0001059515 1.0998997063862404 0.9894041868060175
9.877365 0.0001086514 1.127927806198628 1.014616594029677
9.853597 0.0001057879 1.0982013482510107 0.9878764451038098
9.829245 0.0001090908 1.132489288867454 1.0187198318288828
9.804827999999999 0.0001026197 1.0653117501823386 0.9582909239489527
9.780615 0.0001060113 1.100520499885548 0.9899626156189272
9.756329 0.0001075599 1.116596767661934 1.004423867452906
9.731625 0.0001050382 1.0904185909528339 0.9808755407386193
9.706884 0.0001077697 1.1187747354906084 1.0063830374353213
9.682106 0.0001037872 1.0774317570459127 0.9691933593849403
9.657532 0.000110894 1.1512086005388855 1.0355586083412363
9.632551 0.0001083521 1.1248207243534312 1.0118216484827898
9.608077999999999 0.0001061496 1.1019562146172246 0.9912540989772116
9.583079 0.0001081511 1.1227341107520792 1.0099446553156517
9.558412 0.0001073873 1.1148049790669419 1.0028120812805277
9.533189 0.0001084191 1.1255162622205483 1.0124473128718356
9.508365 0.0001070494 1.1112971843609876 0.9996566783393541
9.48343 0.0001035126 1.0745810899069512 0.9666290692172981
9.458504000000001 0.0001098232 1.1400924520596438 1.025559184045857
9.433587 0.0001064919 1.1055096864368403 0.9944505903260241
9.408671 0.0001063193 1.1037178978418485 0.992838804153646
9.38354 0.000108611 1.1275084072459187 1.0142393277413568
9.358689 0.0001085377 1.1267474680569678 1.0135548322231915
9.333661 0.0001030233 1.069501587244556 0.9620598515223701
9.308689000000001 0.0001030097 1.0693604034386932 0.9619328509896682
9.283885 0.0001074466 1.115420581985152 1.0033658409562058
9.258921 0.0001095127 1.136869101197854 1.0226596498249798
9.233796 0.0001088682 1.1301784421626733 1.0166411319333362
9.208281999999999 0.0001072063 1.1129259887095058 1.0011218536026574
9.183292 0.0001035016 1.0744668971227975 0.966526348198201
9.158355 0.0001014686 1.053361994378776 0.9475416362141648
9.133661 0.0001096829 1.138635975003576 1.024249024138646
9.108531999999999 0.0001109381 1.1516664097917195 1.035970426245071
9.083578 0.0001067826 1.1085274902871536 0.9971652267125265
9.058615 0.000105767 1.0979843819611188 0.9876812751675252
9.033451 0.0001085157 1.1265190824886608 1.0133493901849975
9.008439000000001 0.0001021431 1.0603640882798298 0.9538403023397094
8.983328 0.0001072218 1.1130868967235403 1.0012665968568397
8.958561 0.0001084615 1.1259564234976496 1.0128432557090827
8.933624 0.0001045266 1.0851075883734727 0.976098079523158
8.908421 0.0001077179 1.118236991288867 1.0058993148181188
