Keff(MJ/m3):-0.17867531493625072 Ms(MA/m):1.0148480466682566
H(kOe) moment(emu) M(MA/m) M_norm()
9.971810999999999 7.750257e-05 1.0676661975339528 0.9984959510061112
9.94857 7.74777e-05 1.067323591368342 0.9981755410596859
9.924895000000001 7.754805e-05 1.0682927246112335 0.9990818876512025
9.901329 7.760455e-05 1.069071061899412 0.9998097992705441
9.87757 7.718079e-05 1.063233394479261 0.9943503332915664
9.85345 7.83684e-05 1.0795937687591497 1.0096507778622994
9.829089 7.787441e-05 1.0727886212018523 1.0032865112987843
9.804838 7.722688e-05 1.063868324844078 0.9949441288054685
9.780486000000002 7.769498e-05 1.0703168148369342 1.000974844363236
9.756089 7.727915e-05 1.064588390154752 0.9956175436787956
9.731432 7.756139e-05 1.0684764948665308 0.9992537520937161
9.70657 7.809546e-05 1.0758337797425932 1.0061343849882618
9.68194 7.732461e-05 1.0652146417144086 0.9962032226560572
9.657348 7.716694e-05 1.063042598524548 0.9941718983193915
9.632589 7.711506e-05 1.0623279058075443 0.9935035079687463
9.607866 7.710899e-05 1.0622442862086197 0.9934253057823852
9.582885000000001 7.728436e-05 1.0646601624958387 0.995684666148473
9.558005999999999 7.737045e-05 1.0658461281089238 0.9967937973220861
9.532922000000001 7.742556e-05 1.066605316922225 0.9975038010272527
9.507950000000001 7.767556e-05 1.0700492872239 1.0007246489004462
9.482949000000001 7.753306e-05 1.068086224151945 0.9988887656127258
9.458107 7.782697e-05 1.0721350933974063 1.002675323206367
9.433209000000002 7.750893e-05 1.0677538121384273 0.9985778893760052
9.408329 7.771176e-05 1.0705479741235826 1.0011910276724847
9.383254999999998 7.740582e-05 1.0663333810272047 0.9972494828791854
9.357978 7.716575e-05 1.063026205225912 0.9941565670835151
9.333302 7.746895e-05 1.0672030524077836 0.9980628113841241
9.308366 7.807106e-05 1.0754976482411498 1.0058200302358382
9.283635 7.729725e-05 1.0648377336045933 0.995850733064815
9.258495 7.759641e-05 1.0689589262263897 0.9997049284637931
9.233338999999999 7.708435e-05 1.0619048484956868 0.9931078590160034
9.208375 7.802715e-05 1.0748927492973634 1.0052543205153905
9.183385 7.756677e-05 1.0685506091074228 0.9993230647399473
9.158258 7.83155e-05 1.0788650246433158 1.008969246452332
9.133145 7.735087e-05 1.0655763963548965 0.9965415405166574
9.108172 7.67488e-05 1.0572823515567786 0.9887848370006032
9.083292 7.819552e-05 1.0772121944161357 1.007423497141029
9.058153 7.762026e-05 1.0692874809931694 1.0000121973508957
9.033199 7.704456e-05 1.0613567061824722 0.9925952288685059
9.008172 7.663213e-05 1.055675119496393 0.9872817317151412
8.983395 7.74364e-05 1.0667546474745053 0.9976434569910343
8.958486 7.777591e-05 1.0714316969029922 1.002017497236746
8.933376 7.746814e-05 1.067191893944006 0.9980523758370149
8.908449000000001 7.770235e-05 1.0704183430814274 1.0010697949585377
8.883385 7.771414e-05 1.0705807607208544 1.0012216901442375
8.858449 7.741161e-05 1.0664131433793913 0.9973240777159285
8.833542 7.772457e-05 1.0707244431618401 1.001356063917507
8.808422 7.762374e-05 1.0693354210597688 1.0000570315532906
8.783162 7.741762e-05 1.0664959364254436 0.9974015068988
8.75819 7.786393e-05 1.0726442499668059 1.0031514933559398
8.733236000000002 7.784028e-05 1.0723184503762675 1.0028468011471359
8.708395000000001 7.753231e-05 1.06807589224104 0.9988791030691062
8.68347 7.747328e-05 1.0672627019734087 0.9981185964692879
8.658431 7.741799e-05 1.0665010335014902 0.9974062737536523
8.63319 7.712557e-05 1.0624726903190271 0.9936389124133356
8.608263 7.729843e-05 1.064853989144417 0.9958659354667763
8.583626 7.847709e-05 1.081091069287506 1.011051073683649
8.558202999999999 7.739497e-05 1.066183912716112 0.9971096980814887
8.533005 7.731693e-05 1.065108842946741 0.9961042782093927
8.508395 7.768651e-05 1.070200133123113 1.0008657220372918
8.48343 7.708012e-05 1.0618465765181824 0.9930533622699887
8.458385 7.723006e-05 1.063912132146315 0.9949850979904153
