Filename (OP_IP)	Ms (MA/m)	Keff (MJ/m^3)
FP3138I_OP_3.02x2.7x1.6_10kOe_AD_FP3138I_IP_3.02x2.7x1.6_10kOe_AD	1.1586444791922164	-0.21391800975223732
FP3138H_OP_3.72x3.5x1.5_10kOe_AD_FP3138H_IP_3.72x3.5x1.5_10kOe_AD	1.1513057174482697	-0.23798459458818147
FP3138G_OP_3.9x4.0x1.4_10kOe_AD_2_FP3138G_IP_3.9x4.0x1.4_10kOe_AD	1.2439376068376067	-0.21251136109691596
FP3138F_OP_3.80x3.74x1.3_10kOe_AD_FP3138F_IP_3.80x3.74x1.3_10kOe_AD	1.1143707039434596	-0.10699968685385017
FP3138E_OP_3.94x3.64x1.2_10kOe_AD_2_FP3138E_IP_3.94x3.64x1.2_10kOe_AD	1.3239653351090532	-0.03113119279285306
FP3138D_OP_3.90x4.04x1.1_10kOe_AD_FP3138D_IP_3.90x4.04x1.1_10kOe_AD	1.1196901546663542	0.00589443497662628
FP3138C_OP_3.68x3.90x1.0_10kOe_AD_FP3138C_IP_3.68x3.90x1.0_10kOe_AD	1.1660925161417686	0.058349718305524434
FP3138B_OP_3.68x4.40x0.9_10kOe_AD_FP3138B_IP_3.68x4.40x0.9_10kOe_AD	1.146149449971553	0.10484430537869008
FP3138A_OP_3.94x3.88x0.8_10kOe_AD_FP3138A_IP_3.94x3.88x0.8_10kOe_AD	1.1374048604933105	0.1102554563592229
