Keff: 0.057795077863442616	Ms:1.5536526806682753
H(kOe) moment(emu) M(MA/m) M_norm()
9.9718 7.613185e-05 0.8474298715430302 0.9934331754649617
9.948572 7.64943e-05 0.8514643322443104 0.998162731550191
9.924989 7.728751e-05 0.860293617864017 1.0085132107400514
9.901378000000001 7.737237e-05 0.86123820148965 1.009620536245342
9.877601 7.62142e-05 0.8483465161526326 0.9945077483539632
9.853369 7.667287e-05 0.8534520095720182 1.0004928648931057
9.829175 7.635072e-05 0.8498661314787157 0.9962891775076549
9.805045 7.666177e-05 0.8533284545608878 1.0003480226457722
9.780609 7.659088e-05 0.852539372151966 0.9994229895905042
9.756286 7.617332e-05 0.8478914775170461 0.9939743113205401
9.731563 7.624147e-05 0.8486500607610584 0.9948635905237638
9.707138 7.599469e-05 0.8459031323244135 0.991643395046559
9.682286 7.613791e-05 0.8474973259004582 0.9935122515026952
9.657351 7.657595e-05 0.8523731850964544 0.999228170243415
9.632368 7.662796e-05 0.8529521126756339 0.9999068409897048
9.607758 7.70002e-05 0.8570955466705149 1.0047641453273124
9.582915999999999 7.568603e-05 0.8424674125284217 0.9876157366625972
9.558233 7.642551e-05 0.8506986251077645 0.9972651010822563
9.533368000000001 7.600508e-05 0.8460187842672644 0.9917789726096036
9.508313 7.726455e-05 0.8600380482193724 1.0082136091185396
9.483424999999999 7.545933e-05 0.8399439962200199 0.9846575621157038
9.458433999999999 7.638367e-05 0.8502329006333775 0.9967191371517666
9.433608 7.680128e-05 0.8548813518224014 1.0021684678642861
9.408657999999999 7.684128e-05 0.855326595105754 1.0026904219087311
9.383629 7.62471e-05 0.8487127287531904 0.9949370555555195
9.358407999999999 7.60488e-05 0.8465054351759691 0.9923494683801823
9.33348 7.613421e-05 0.8474561408967479 0.9934639707535838
9.308442999999999 7.706713e-05 0.8578405499943847 1.0056375049321802
9.28349 7.674385e-05 0.8542420937783277 1.0014190723449738
9.258702999999999 7.689331e-05 0.8559057453065755 1.0033693536320436
9.233535 7.546289e-05 0.8399836228722383 0.9847040160256594
9.208518 7.600467e-05 0.8460142205236101 0.991773622580648
9.183609 7.56208e-05 0.8417413320440942 0.986764560104618
9.158425 7.650831e-05 0.8516202787043049 0.9983455459542581
9.133638000000001 7.591295e-05 0.8449932776748821 0.990576781956735
9.108715 7.642635e-05 0.850707975216715 0.9972760621171898
9.083832000000001 7.63994e-05 0.8504079925545561 0.9969243955797448
9.058646000000001 7.685736e-05 0.855505582905662 1.0029002474345983
9.033582000000001 7.642719e-05 0.8507173253256655 0.9972870231521231
9.008434 7.625564e-05 0.8488077881941861 0.9950484927440085
8.983499 7.61324e-05 0.8474359936381762 0.9934403523330727
8.958304 7.629313e-05 0.8492250924615087 0.995537694172165
8.933611 7.687799e-05 0.8557352171290513 1.003169445233021
8.908434 7.635474e-05 0.8499108784286927 0.9963416338891217
8.883379000000001 7.65701e-05 0.8523080682662642 0.9991518344644149
8.858341000000001 7.641894e-05 0.8506254938984738 0.9971793701304561
8.833351 7.601674e-05 0.8461485726843617 0.9919311222135593
8.808517 7.607545e-05 0.8468020785135028 0.9926972202622938
8.783768 7.608684e-05 0.8469288615384374 0.9928458466764496
8.758582 7.644019e-05 0.8508620293927552 0.9974566582165679
8.733499 7.580536e-05 0.8437956845534839 0.9891728560656884
8.708497999999999 7.663009e-05 0.8529758218804724 0.9999346350425715
8.683379 7.610723e-05 0.8471558243021264 0.9931119127506055
8.658351 7.62596e-05 0.8488518672792381 0.9951001661944087
8.633611 7.707561e-05 0.8579349415704557 1.0057481591896027
8.608636 7.618559e-05 0.8480280558942147 0.9941344207236739
8.583497999999999 7.668068e-05 0.8535389433230928 1.0005947764202836
8.558489999999999 7.677097e-05 0.8545439687244408 1.0017729571871077
8.533295 7.67641e-05 0.8544674981905251 1.0016833115799744
8.508369 7.648957e-05 0.8514116822260542 0.9981010104844356
8.483488999999999 7.665159e-05 0.8532151401452746 1.000215185341461
8.458442999999999 7.666369e-05 0.8533498262384889 1.0003730764399057
8.433375 7.657008e-05 0.8523078456446223 0.9991515734873925
8.408638000000002 7.682183e-05 0.855110095559224 1.00243662175462
8.383563 7.633647e-05 0.8497075135590214 0.9961032313793213
8.358462 7.666502e-05 0.8533646305776601 1.0003904314118832
8.333591 7.595724e-05 0.8454862733003744 0.9911547155724469
8.308451999999999 7.642702e-05 0.8507154330417113 0.9972848048474343
8.283415000000002 7.666543e-05 0.8533691943213146 1.000395781440839
8.258536 7.664307e-05 0.8531203033259203 1.000104009129994
8.233488999999999 7.611367e-05 0.8472275084707463 0.9931959473517613
8.208454 7.562213e-05 0.8417561363832656 0.9867819150765959
8.183432 7.631101e-05 0.8494241162091672 0.9957710076300318
8.158424 7.604284e-05 0.8464390939267494 0.9922716972275599
8.133249 7.60031e-05 0.8459967447247385 0.9917531358844036
8.108155 7.598339e-05 0.8457773510968662 0.991495943029003
8.083238999999999 7.691148e-05 0.8561079970680383 1.0036064512567326
8.058127 7.63611e-05 0.8499816721107458 0.9964246245821885
8.033332 7.627038e-05 0.8489718603441018 0.9952408328093867
8.008304 7.682389e-05 0.8551330255883165 1.0024635023879087
7.983118999999999 7.643075e-05 0.8507569519778838 0.9973334770620786
7.958202 7.666832e-05 0.8534013631485368 1.00043349262055
7.933007 7.660429e-05 0.8526886399627098 0.9995979746839043
7.908183 7.636819e-05 0.8500605914827201 0.9965171409365663
7.883100000000001 7.592823e-05 0.8451633606091229 0.9907761684017131
7.8581270000000005 7.697473e-05 0.8568120380098397 1.0044317910895115
7.833017 7.672005e-05 0.8539771740247327 1.0011085096885288
7.807822 7.669327e-05 0.8536790836465279 1.0007590614557726
7.782831 7.602062e-05 0.8461917612828469 0.9919817517558704
7.758239 7.669875e-05 0.8537400819763474 1.0008305691598618
7.732997999999999 7.665741e-05 0.8532799230430022 1.0002911296549275
7.708035 7.642247e-05 0.8506647866182298 0.9972254325748785
7.6829790000000004 7.585996e-05 0.8444034416352606 0.9898853233363564
7.657591 7.599398e-05 0.845895229256134 0.99163413036227
7.632747999999999 7.62168e-05 0.8483754569660508 0.9945416753668523
7.607794 7.693592e-05 0.8563800407141668 1.0039253651778888
7.5828500000000005 7.636349e-05 0.850008275396926 0.996455811336344
7.557841000000001 7.62832e-05 0.8491145608164161 0.9954081190806312
7.532674 7.638578e-05 0.8502563872165744 0.9967466702276111
7.507757 7.636975e-05 0.8500779559707707 0.9965374971442996
7.482988000000001 7.63385e-05 0.8497301096556514 0.9961297205470768
7.458211 7.624769e-05 0.8487192960916197 0.9949447543776749
7.433128 7.634125e-05 0.8497607201313819 0.9961656048876324
7.408229 7.660125e-05 0.852654801473175 0.9995583061765264
7.383192 7.69274e-05 0.8562852038948129 1.003814188966422
7.358017 7.648948e-05 0.8514106804286665 0.9980998360878354
7.333174 7.660455e-05 0.8526915340440516 0.9996013673851932
7.308082000000001 7.597892e-05 0.8457275951599517 0.9914376146645364
7.283091000000001 7.609592e-05 0.8470299317637585 0.9929643302445387
7.258285 7.591781e-05 0.8450473747338094 0.9906401993731351
7.233341 7.654248e-05 0.852000627779109 0.9987914251967255
7.2082939999999995 7.671306e-05 0.8538993677609668 1.001017298219262
7.182934 7.627751e-05 0.8490512249593594 0.995333871117809
7.157915 7.614497e-05 0.8475759113399699 0.9936043763915396
7.13297 7.571565e-05 0.8427971151797444 0.9880022436325088
7.107942 7.644237e-05 0.8508862951516977 0.9974851047119899
7.082877000000001 7.668842e-05 0.8536250978984214 1.0006957745278837
7.058063 7.588455e-05 0.8446771549437017 0.990206194585179
7.032831 7.650178e-05 0.8515475927382976 0.9982603369565025
7.00797 7.708461e-05 0.85803512130921 1.0058655988496028
6.982785 7.66218e-05 0.8528835452099975 0.9998264600668603
6.95784 7.665023e-05 0.8532000018736404 1.0001974389039496
6.932674 7.64826e-05 0.8513340985839299 0.998010059992191
6.907636999999999 7.581875e-05 0.8439447297425862 0.9893475801820664
6.8827110000000005 7.626758e-05 0.8489406933142668 0.9952042960262752
6.857692 7.615209e-05 0.8476551646444067 0.993697284211451
6.832535 7.645003e-05 0.8509715592404599 0.9975850589115013
6.807637 7.588817e-05 0.844717449460845 0.9902534314262013
6.782684000000001 7.589551e-05 0.8447991516033403 0.990349209993357
6.757674 7.603535e-05 0.8463557221219415 0.9921739613327374
6.7324790000000005 7.62969e-05 0.8492670566409645 0.9955868883408537
6.707313 7.625111e-05 0.8487573643923465 0.9949893814484752
6.682405 7.634268e-05 0.8497766375787618 0.9961842647447213
6.6576390000000005 7.604586e-05 0.8464727097946425 0.9923111047579154
6.632952 7.609673e-05 0.8470389479402464 0.9929748998139386
6.607942 7.675178e-05 0.8543303632592523 1.001522549734285
6.582637 7.609154e-05 0.8469811776242314 0.9929071762766719
6.557479 7.621902e-05 0.8484001679682767 0.9945706438163189
6.532247999999999 7.611143e-05 0.8472025748468787 0.9931667179252724
6.507332 7.641888e-05 0.8506248260335489 0.9971785871993897
6.482267 7.612256e-05 0.8473264637904715 0.9933119516381392
6.457667000000001 7.574502e-05 0.8431240350605463 0.9883854883896429
6.432711 7.589669e-05 0.8448122862801991 0.990364607637668
6.407507 7.595867e-05 0.8455021907477542 0.9911733754295359
6.382313 7.59222e-05 0.8450962401841574 0.990697483829513
6.357239 7.582725e-05 0.8440393439402988 0.9894584954165111
6.332369 7.630037e-05 0.8493056814957953 0.9956321678542094
6.307322 7.68923e-05 0.8558945029136708 1.0033561742924213
6.282424 7.660213e-05 0.8526645968254087 0.9995697891655043
6.257332 7.624758e-05 0.8487180716725906 0.9949433190040529
6.2323770000000005 7.645592e-05 0.8510371213139335 0.9976619166445458
6.207442 7.566276e-05 0.8422083922483312 0.9873120898972411
6.18247 7.620584e-05 0.8482534603064119 0.9943986599586742
6.157378 7.598556e-05 0.8458015055449882 0.9915242590359142
6.132415 7.626835e-05 0.8489492642474716 0.9952143436416311
6.1075349999999995 7.584338e-05 0.8442188882943108 0.9896689733849336
6.082393 7.579634e-05 0.843695282193088 0.9890551554286662
6.057461 7.593526e-05 0.8452416121161721 0.9908679018250244
6.032525 7.606077e-05 0.8466386742285124 0.9925056631279825
6.007627 7.604357e-05 0.8464472196166705 0.9922812228888709
5.982544 7.624384e-05 0.8486764414255972 0.9948945163008972
5.957341 7.628162e-05 0.8490969737067238 0.9953875018958757
5.93247 7.596425e-05 0.8455643021857819 0.991246188018736
5.907229 7.620113e-05 0.8482010329097971 0.9943371998699407
5.882202 7.646358e-05 0.8511223854026957 0.9977618708440572
5.857211 7.558468e-05 0.8413392773592265 0.9862932356024839
5.832211 7.65942e-05 0.8525763273444842 0.9994663117761932
5.807443 7.554477e-05 0.8408950358732614 0.9857724559546388
5.782294 7.641521e-05 0.8505839749623011 0.9971306979158115
5.757479 7.622736e-05 0.8484930011928556 0.9946794712345857
5.732572 7.597062e-05 0.8456352071786559 0.9913293092003139
5.707479 7.599511e-05 0.8459078073788887 0.9916488755640256
5.682442 7.631011e-05 0.8494140982352919 0.9957592636640319
5.6574979999999995 7.560089e-05 0.8415197121998054 0.9865047574789955
5.632193 7.595044e-05 0.8454105819422045 0.9910659833848914
5.606933 7.604327e-05 0.8464438802920453 0.9922773082335375
5.582256999999999 7.529298e-05 0.8380923407153765 0.9824868857333672
5.557137 7.598827e-05 0.8458316707774354 0.9915596214224254
5.532091 7.562659e-05 0.8418057810093595 0.9868401129525516
5.50711 7.573405e-05 0.8430019270900867 0.9882423424929536
5.482387 7.60012e-05 0.845975595668779 0.9917283430672922
5.457396 7.526689e-05 0.8378019307838096 0.9821464412078776
5.432276 7.612213e-05 0.8473216774251753 0.9933063406321613
5.407285 7.55884e-05 0.8413806849845784 0.9863417773286174
5.382461 7.552045e-05 0.8406243279569829 0.9854551078956161
5.357117000000001 7.598793e-05 0.8458278862095269 0.9915551848130476
5.332082000000001 7.610396e-05 0.8471194256637125 0.9930692430074722
5.306832 7.576818e-05 0.8433818309216076 0.9886876997813766
5.28212 7.611534e-05 0.8472460973778262 0.9932177389331167
5.257091 7.571473e-05 0.8427868745842274 0.9879902386894867
5.232063 7.567755e-05 0.842373020952351 0.9875050824051748
5.206998 7.610072e-05 0.8470833609577609 0.9930269647298722
5.182100999999999 7.574174e-05 0.8430875251113114 0.9883426881579983
5.1568320000000005 7.51722e-05 0.8367479286212929 0.9809108454961648
5.1318410000000005 7.567498e-05 0.8423444140713955 0.9874715468578191
5.106817 7.547875e-05 0.8401601618340876 0.9849109708042818
5.081846 7.545543e-05 0.8399005849998931 0.9846066715963704
5.0571090000000005 7.571412e-05 0.8427800846241563 0.9879822788903089
5.03188 7.55908e-05 0.8414073995815797 0.9863730945712843
5.0068220000000005 7.570046e-05 0.8426280340428913 0.9878040315841309
4.981942 7.56095e-05 0.841615550816547 0.9866171080870623
4.957073 7.594271e-05 0.8453245386776965 0.9909651157658023
4.932405 7.562575e-05 0.841796430900409 0.9868291519176181
4.9073590000000005 7.575193e-05 0.8432009508377454 0.9884756559508207
4.882415 7.604955e-05 0.8465137834875319 0.9923592550185156
4.857304 7.54394e-05 0.8397221537540893 0.9843974985130589
4.832165 7.570397e-05 0.8426671041410054 0.9878498330515308
4.80722 7.620743e-05 0.8482711587269253 0.9944194076319409
4.782072 7.525045e-05 0.8376189357943518 0.9819319180956108
4.757081 7.606828e-05 0.8467222686549617 0.9926036599998269
4.732165 7.524661e-05 0.8375761924391499 0.9818818105073441
4.706998 7.486072e-05 0.8332808191738247 0.9768463893520696
4.681896 7.491947e-05 0.8339347702462491 0.9776130093548485
4.656912999999999 7.580901e-05 0.8438363130030899 0.9892204843722441
4.632091 7.511317e-05 0.8360908608458848 0.9801405718150745
4.607025999999999 7.486146e-05 0.8332890561745668 0.976856045501892
4.581884 7.539643e-05 0.8392438511569477 0.9838367893808136
4.556896 7.540216e-05 0.8393076322572881 0.9839115592976806
4.531747999999999 7.535184e-05 0.8387475162068301 0.9832549411097682
4.506683 7.535901e-05 0.8388273260653711 0.9833485013722351
4.481803 7.531497e-05 0.8383371132103997 0.9827738299693008
4.456933 7.500876e-05 0.8349286645655133 0.9787781412705614
4.431859 7.569019e-05 0.8425137178298905 0.9876700198832195
4.406924 7.566081e-05 0.8421866866382679 0.9872866446375745
4.381813 7.516872e-05 0.8367091924556412 0.980865435494298
4.356813 7.557317e-05 0.841211158604442 0.986143043326195
4.331581 7.526942e-05 0.8378300924214818 0.982179454801189
4.306856 7.558305e-05 0.84132113369543 0.9862719659751729
4.281896 7.511883e-05 0.8361538627704793 0.9802144283123636
4.257016999999999 7.501146e-05 0.8349587184871397 0.9788133731685615
4.232063 7.511014e-05 0.836057133667171 0.9801010337962079
4.206887 7.469852e-05 0.8314753576598293 0.9747298657018442
4.182091000000001 7.490558e-05 0.8337801595161048 0.9774317608129149
4.156853 7.483012e-05 0.8329402080620598 0.976447094508069
4.131582000000001 7.512603e-05 0.8362340065614828 0.9803083800403638
4.106507 7.502687e-05 0.8351302484620514 0.9790144559641841
4.081489 7.543184e-05 0.8396380027735356 0.9842988491986586
4.056387 7.508607e-05 0.8357892085214134 0.9797869479499629
4.031431 7.522395e-05 0.8373239621191305 0.9815861235411658
4.006628 7.429592e-05 0.8269939840128835 0.9694763982445028
3.981563 7.498055e-05 0.8346146567399287 0.9784100331807164
3.956655 7.467035e-05 0.8311617950775281 0.9743622795660436
3.93172 7.469337e-05 0.8314180325870975 0.9746626641186218
3.9065630000000002 7.506413e-05 0.8355449925804943 0.9795006561565847
3.881581 7.476447e-05 0.8322094525232571 0.9755904374326232
3.856535 7.485298e-05 0.833194664598496 0.9767453912444695
3.831452 7.471314e-05 0.8316380940798946 0.9749206399050888
3.806452 7.465436e-05 0.8309838090750079 0.9741536284367768
3.7815630000000002 7.48239e-05 0.8328709727314985 0.9763659306541577
3.7565169999999997 7.45643e-05 0.8299813438225389 0.9729784489057081
3.731554 7.425043e-05 0.8264876310888906 0.9688828060074575
3.706517 7.436109e-05 0.827719396632286 0.9703267918714152
3.681702 7.479304e-05 0.8325274675383918 0.9759632431088683
3.6565529999999997 7.449732e-05 0.8292357839445648 0.9721044368582846
3.6315169999999997 7.430786e-05 0.8271268891329644 0.9696322015267698
3.6065810000000003 7.493427e-05 0.8340995102610896 0.9778061323512933
3.5810999999999997 7.429161e-05 0.8269460090491022 0.9694201576962138
3.556497 7.445479e-05 0.82876237902354 0.9715494692205283
3.531507 7.413078e-05 0.8251557971175615 0.9673215109720106
3.5066829999999998 7.433097e-05 0.8273841284399214 0.9699337604759479
3.481785 7.407848e-05 0.8245736415245778 0.9666390560588984
