Ms(MA/m):1.1616955411519856
H(kOe) moment(emu) M(MA/m) M_norm()
9.993546 8.56744e-05 1.167907172029467 1.0053470385806265
9.977281000000001 8.419803e-05 1.147781403870377 0.9880225611713972
9.958806000000001 8.459509e-05 1.1531940968303047 0.992681865410923
9.940398 8.698245e-05 1.1857384142251888 1.020696363394286
9.921657 8.566095e-05 1.1677238226104598 1.0051892094313253
9.902713 8.585921e-05 1.1704264884701163 1.0075156932335927
9.88376 8.418733e-05 1.147635542250795 0.9878970019225105
9.864417999999999 8.55456e-05 1.1661513798236576 1.0038356337902903
9.844953 8.599966e-05 1.1723410926262183 1.0091638050565954
9.825787 8.345074e-05 1.1375944010949168 0.9792534797601365
9.805963 8.518822e-05 1.1612796017296192 0.9996419548774769
9.78649 8.535766e-05 1.1635893954512988 1.0016302501233973
9.7669 8.668405e-05 1.1816706471893696 1.0171947858365504
9.747231 8.525431e-05 1.1621805357892616 1.0004174885932635
9.727287 8.652904e-05 1.1795575621752197 1.0153758195589881
9.707379000000001 8.412019e-05 1.1467202946677357 0.9871091469720201
9.687547 8.414863e-05 1.1471079866734284 0.9874428764148552
9.667786 8.565532e-05 1.167647074861091 1.0051231441442943
9.647898999999999 8.533921e-05 1.1633378863969728 1.0014137484278873
9.627870000000001 8.626036e-05 1.1758949360117348 1.0122229916159173
9.608139 8.517291e-05 1.1610708969262733 0.9994622995409858
9.588333 8.496208e-05 1.1581968777434255 0.9969883129575495
9.568092 8.544806e-05 1.1648217216578607 1.0026910497588508
9.548269 8.469474e-05 1.154552518362206 0.9938512092568624
9.528362999999999 8.509368e-05 1.1599908393450133 0.9985325743737626
9.508472 8.623709e-05 1.1755777210689613 1.0119499295858618
9.488379 8.527617e-05 1.162478529714875 1.000674004965288
9.468527 8.528402e-05 1.1625855403423253 1.0007661208628356
9.448545 8.476673e-05 1.1555338807915245 0.9946959765771755
9.428453 8.596213e-05 1.1718294864035161 1.0087234089247528
9.408629000000001 8.593045e-05 1.171397626954137 1.0083516596719744
9.388546 8.547024e-05 1.1651240778001344 1.0029513211738326
9.368584 8.515532e-05 1.1608311113292222 0.9992558895234236
9.348527 8.438063e-05 1.1502705937522155 0.9901652825589392
9.328291 8.470653e-05 1.1547132387822874 0.9939895591208225
9.308324 8.477503e-05 1.1556470257861535 0.9947933730038819
9.28848 8.470977e-05 1.1547574062259742 0.9940275789307659
9.26876 8.618985e-05 1.1749337488344707 1.011395591369282
9.248554 8.456954e-05 1.1528458010938258 0.9923820486997964
9.228453 8.541764e-05 1.1644070384365819 1.0023340859877172
9.208416999999999 8.530388e-05 1.162856270413811 1.0009991682163766
9.188407 8.533109e-05 1.1632271951492155 1.0013184642128445
9.168434999999999 8.568266e-05 1.1680197717470135 1.0054439656269634
9.148491 8.513016e-05 1.1604881320442988 0.9989606492709014
9.128235 8.42564e-05 1.1485770994530873 0.9887075044758377
9.108345 8.610418e-05 1.1737659016429203 1.0103902959625422
9.088389 8.546773e-05 1.1650898616632044 1.002921867555636
9.068277 8.458003e-05 1.1529888000087247 0.9925051437017423
9.048157 8.659165e-05 1.1804110571286803 1.0161105171826137
9.028146000000001 8.425931e-05 1.1486167683608428 0.9887416518977311
9.008083000000001 8.541228e-05 1.1643339713075203 1.0022711890181812
8.988277 8.523731e-05 1.1619487930291783 1.000218001936154
8.968463 8.473959e-05 1.1551639102910147 0.9943775019963546
8.948336999999999 8.500965e-05 1.1588453485138475 0.9975465235621792
8.928223 8.656499e-05 1.1800476299531608 1.0157976751662288
8.90801 8.470779e-05 1.1547304150103879 0.9940043446024672
8.888188 8.483232e-05 1.156427998887635 0.9954656430383412
8.868269 8.555522e-05 1.166282518962011 1.003948519769196
8.848118000000001 8.539507e-05 1.1640993658427532 1.002069238114131
8.828245 8.557077e-05 1.166494495427852 1.0041309913879048
8.808354 8.475116e-05 1.1553216316871422 0.9945132702682815
8.788027 8.568964e-05 1.1681149225979184 1.0055258725014709
8.768343000000002 8.6563e-05 1.1800205024183041 1.0157743234928378
8.748263999999999 8.517372e-05 1.161081938787195 0.9994718044934716
8.728343 8.385548e-05 1.1431117872546936 0.9840029050306387
8.70851 8.569872e-05 1.1682387004956571 1.0056324218453858
8.688471999999999 8.627809e-05 1.1761366300785747 1.0124310444647733
8.668213 8.473366e-05 1.1550830729635266 0.9943079163565509
8.648546 8.483966e-05 1.156528057232283 0.9955517743361756
8.62851 8.500225e-05 1.1587444722535758 0.9974596881937903
8.608352 8.615343e-05 1.1744372740508093 1.010968220542698
8.588118 8.578655e-05 1.1694359926496651 1.006663063792088
8.568211999999999 8.573339e-05 1.1687113194069567 1.0060392572807968
8.548287 8.489769e-05 1.1573191179597915 0.9962327279074739
8.528527 8.458975e-05 1.1531213023397844 0.992619203131572
8.508259 8.668099e-05 1.1816289334925545 1.0171588782382708
8.488334 8.538075e-05 1.1639041566472006 1.0019011999417893
8.468463 8.543428e-05 1.1646338737029223 1.0025293482214996
8.448139 8.532186e-05 1.163101372462417 1.0012101546925432
8.428073 8.554901e-05 1.1661978646949451 1.0038756484668048
8.407953 8.472049e-05 1.1549035404840973 0.9941533728698372
8.388019 8.479282e-05 1.1558895377686174 0.9950021299232924
8.367963 8.522008e-05 1.16171391492587 1.0000158163419188
8.348111000000001 8.474431e-05 1.1552282529867555 0.9944328888799755
8.328254999999999 8.534919e-05 1.163473933029069 1.00153085883012
8.308064 8.42992e-05 1.1491605459314154 0.9892097414713842
8.28786 8.514329e-05 1.1606671192466453 0.9991147233772455
8.268194 8.535634e-05 1.1635714013075746 1.0016147605711982
8.2482 8.560602e-05 1.1669750208568488 1.0045446328386762
8.228056 8.507624e-05 1.1597530985370217 0.9983279245325867
8.20823 8.43278e-05 1.149550419045438 0.9895453484356979
8.188287 8.488508e-05 1.1571472193595178 0.9960847557459355
8.168027 8.520672e-05 1.1615317923802984 0.9998590432984491
8.147954 8.416166e-05 1.147285610683069 0.9875957770702751
8.127778000000001 8.472311e-05 1.154939256133004 0.9941841172840507
8.107703 8.528019e-05 1.162533330061671 1.0007211776924398
8.087796 8.609588e-05 1.1736527566482913 1.0102928995358356
8.067796 8.393092e-05 1.144140179832382 0.9848881564078358
8.047852 8.560775e-05 1.1669986040906688 1.0045649335396645
8.028027 8.556979e-05 1.1664811361393295 1.004119491568848
8.008028 8.51766e-05 1.1611211987371384 0.9995055998800878
7.988 8.515157e-05 1.1607799916027333 0.999211885113767
7.967852 8.537075e-05 1.1637678373765632 1.0017838548493718
7.9480640000000005 8.565521e-05 1.167645575349114 1.0051218533482775
7.927981 8.719204e-05 1.1885955298184776 1.0231557991862625
7.907935999999999 8.503708e-05 1.159219272273206 0.9978684011506801
7.887731 8.498933e-05 1.1585683477559126 0.9973080783343871
7.868009 8.556073e-05 1.1663576308801318 1.004013176915118
7.848037000000001 8.553275e-05 1.1659762095608888 1.003684845346534
7.828074 8.487782e-05 1.157048251569035 0.9959995632088404
7.807772 8.601807e-05 1.1725920564034615 1.0093798373717358
7.787537 8.549836e-05 1.1655074075891667 1.0032812955737105
7.767704 8.553431e-05 1.165997475367108 1.003703151180951
7.7477219999999996 8.524043e-05 1.1619913246416167 1.0002546136049881
7.728028 8.379677e-05 1.1423114568167816 0.9833139719930561
7.708018 8.57565e-05 1.1690263532413998 1.0063104417893736
7.687873 8.660015e-05 1.180526928508722 1.0162102605111685
7.667546000000001 8.548338e-05 1.165303201321752 1.003105512625269
7.647685 8.577746e-05 1.1693120784326556 1.0065563971030804
7.6278239999999995 8.511326e-05 1.1602577524769215 0.998762336064716
7.607879 8.605847e-05 1.1731427862568367 1.0098539115451022
7.5876719999999995 8.483641e-05 1.1564837534693255 0.9955136371811399
7.567591999999999 8.535828e-05 1.1635978472460784 1.0016375255191274
7.547611 8.569895e-05 1.1682418358388817 1.0056351207825114
7.527712999999999 8.434903e-05 1.1498398248570012 0.9897944720669002
7.507926 8.60427e-05 1.1729278107670413 1.0096688583343598
7.4877 8.532106e-05 1.163090466920766 1.0012007670851497
7.4676670000000005 8.485104e-05 1.156683188562268 0.9956853130513466
7.447731 8.56695e-05 1.167840375586855 1.005289539485342
7.4280550000000005 8.40098e-05 1.1452154662391698 0.9858137744968243
7.407927 8.531364e-05 1.1629893180219533 1.0011136970265762
7.387703 8.550035e-05 1.1655345351240234 1.0033046472471014
7.367945 8.540957e-05 1.1642970287851775 1.0022393884981362
7.347667 8.494811e-05 1.158006439722345 0.9968243818634424
7.327759 8.430597e-05 1.149252834077637 0.9892891840989507
7.307713 8.537291e-05 1.163797282339021 1.001809201389334
7.287824 8.440016e-05 1.1505368252877701 0.9903944575244303
7.267981 8.578351e-05 1.1693945515913913 1.006627390883993
7.247796 8.398894e-05 1.14493110424062 0.9855689926340415
7.227664 8.556993e-05 1.1664830446091186 1.004121134400142
7.207783 8.563432e-05 1.1673608043927524 1.0048767194502175
