Filename (OP_IP)	Ms (MA/m)	Keff (MJ/m^3)
FP3136A OP 4.02x4.42x0.8_FP3136A IP 4.02x4.42x0.8	1.0019015593225427	0.08050891198112536
FP3136B OP 3.72x3.84x0.9_FP3136B IP 3.72x3.84x0.9	0.7497306153351389	0.045154554119406824
FP3136C OP 3.84x4.00x1.0_0.89734_FP3136C IP 3.84x4.00x1.0_0.89734	0.8973412046079283	0.016298934403313
FP3136D OP 4.10x4.10x1.1_FP3136D IP 4.10x4.10x1.1	0.9146694008450404	-0.02176967311147265
FP3136E OP 3.74x4.72x1.2_FP3136E IP 3.74x4.72x1.2	0.9717098366696449	-0.060501414933615084
FP3136F OP 4.10x4.72x1.3_FP3136F IP 4.10x4.72x1.3	1.0284185728721693	-0.10553149996831258
FP3136G OP 4.48x4.90x1.4_FP3136G IP 4.48x4.90x1.4	1.1864959865084423	-0.22243349284027683
FP3136H OP 3.78x4.34x1.5_FP3136H IP 3.78x4.34x1.5	1.0327664518615092	-0.1810349139647374
FP3136I OP 3.80x4.70x1.6_FP3136I IP 3.80x4.70x1.6	1.1725007517315744	-0.2337937976543135
