Keff: -0.022768867083532457	Ms:1.2589250397807639
H(kOe) moment(emu) M(MA/m) M_norm()
9.97209 7.190421e-05 1.0222598625454613 1.0098225084199994
9.948856 7.152672e-05 1.0168930992431136 1.004521039998283
9.925171 7.090675e-05 1.0080790055067064 0.9958141831877408
9.901477000000002 7.028616e-05 0.9992560972500537 0.9870986190990683
9.87784 7.137093e-05 1.0146782377769221 1.0023331257080523
9.853799 6.999489e-05 0.9951151209405495 0.9830080240973641
9.829227000000001 7.064608e-05 1.0043730684222199 0.9921533344937655
9.804995000000002 7.08621e-05 1.0074442178793526 0.9951871187223785
9.780809999999999 7.19777e-05 1.0233046675339097 1.0108546017583975
9.756272000000001 7.164604e-05 1.0185894678813188 1.0061967697184853
9.731652 7.194493e-05 1.0228387774880332 1.0103943799772122
9.707068 7.18572e-05 1.021591522873302 1.0091623001217533
9.682245 7.131024e-05 1.0138154099806373 1.001480795531057
9.657568999999999 7.089061e-05 1.0078495436409618 0.9955875130764094
9.632643 7.07478e-05 1.0058192184211991 0.9935818898670388
9.608051 7.089357e-05 1.00789162586665 0.9956290833074839
9.583227 7.104284e-05 1.010013792700583 0.9977254307373751
9.558569 7.104062e-05 1.009982231031317 0.9976942530640691
9.53356 7.039549e-05 1.0008104383765621 0.9886340492893946
9.508389999999999 7.167897e-05 1.0190576326420975 1.0066592385391882
9.483347 7.092997e-05 1.0084091235068666 0.9961402847977232
9.458597 6.950555e-05 0.9881581897519863 0.9761357346129202
9.433781999999999 7.040633e-05 1.0009645503111761 0.9887862862167077
9.408689 7.116309e-05 1.0117233831191565 0.9994142213747731
9.383531999999999 7.096263e-05 1.0088734496862481 0.9965989617392403
9.358402 7.039808e-05 1.0008472603240393 0.9886704232415848
9.333531 7.018209e-05 0.9977765373759505 0.9856370603328812
9.308772000000001 7.184748e-05 1.0214533339430023 1.009025792471063
9.283567999999999 7.125004e-05 1.0129595484987401 1.000635346912584
9.258802 7.068994e-05 1.0049966246447446 0.9927693042015099
9.233949 6.950435e-05 0.9881411293902209 0.9761188818165387
9.208931 7.156177e-05 1.0173914039763445 1.0050132820925932
9.183477 7.133804e-05 1.0142106416948689 1.0018712186472287
9.158535 7.142395e-05 1.0154320214275894 1.0030777384281757
9.133764999999999 7.103045e-05 1.0098376444653552 0.9975514256147356
9.108645000000001 7.140562e-05 1.015171424401623 1.0028203119634478
9.083540999999999 7.03273e-05 0.999840983319244 0.9876763891350149
9.058309999999999 7.075859e-05 1.0059726195074064 0.9937334245945028
9.033355 7.095692e-05 1.0087922707981811 0.9965187705164582
9.008394000000001 7.058065e-05 1.0034428521969616 0.991234435771063
8.983439 7.05877e-05 1.0035430818223336 0.9913334459498045
8.958671 7.221631e-05 1.0266969783012763 1.0142056398788928
8.933402 7.068609e-05 1.004941889317414 0.9927152348131191
8.908528 7.12914e-05 1.013547562300921 1.0012162066278671
8.883790999999999 7.154125e-05 1.0170996717901561 1.0047250992744692
8.858505 7.106343e-05 1.0103065200745407 0.9980145966352878
8.833772000000002 7.114753e-05 1.0115021670949318 0.9991956967816926
8.808764 7.044028e-05 1.0014472163794552 0.9892630799143348
8.783735 7.092593e-05 1.00835168695559 0.9960835470499055
8.758578 6.984495e-05 0.9929834287379641 0.9809022671894932
8.733754000000001 7.246376e-05 1.0302149670669811 1.017680826932732
8.708452999999999 6.931085e-05 0.985390146055552 0.9734013684000189
8.68343 7.144047e-05 1.0156668857412263 1.0033097452583613
8.658578 7.054787e-05 1.002976819981404 0.9907740735499079
8.633634 7.17592e-05 1.0201982599957953 1.0077859884172626
8.608699 7.012397e-05 0.99695024718778 0.9848208232281362
8.583671 7.151798e-05 1.016768842941589 1.0043982954646375
8.558717 7.113205e-05 1.0112820884281584 0.9989782957083712
8.533800999999999 7.162692e-05 1.0183176394505238 1.0059282484961398
8.508681000000001 7.140841e-05 1.0152110897427278 1.002859494715035
8.483576 7.203344e-05 1.0240971213379122 1.011637414150319
8.458615 7.103795e-05 1.0099442717263891 0.9976567555921203
8.433421000000001 7.125262e-05 1.012996228276536 1.0006715804248043
8.408273 7.154627e-05 1.0171710409702082 1.004795600139332
8.38343 7.219525e-05 1.0263975689522935 1.013909873302397
8.358319 7.028372e-05 0.9992214078477974 0.9870643517464259
8.333561 7.075997e-05 1.0059922389234366 0.9937528053103415
8.308699 7.127794e-05 1.0133562019097855 1.0010271744284542
8.283551 7.241384e-05 1.0295052560175408 1.0169797506032607
8.258319 7.160403e-05 1.0179922130498489 1.0056067814051624
8.233578 7.076732e-05 1.0060967336392497 0.9938560286881782
8.208615 7.146179e-05 1.0159699915019247 1.003609163274073
8.183235999999999 7.108085e-05 1.0105541796595017 0.9982592430627596
