Keff: 0.02490381671718452	Ms:1.444778730424072
H(kOe) moment(emu) M(MA/m) M_norm()
9.972734 8.280866e-05 1.300596408454543 1.008548438881723
9.949447 8.2586e-05 1.297099300829489 1.0058366042088591
9.925870999999999 8.181031e-05 1.2849162800189349 0.9963892717854608
9.902222 8.370958e-05 1.3147462970809842 1.0195209803955854
9.878352999999999 8.17267e-05 1.2836030977296564 0.9953709636160628
9.854261000000001 8.252007e-05 1.2960638013876504 1.0050336254071797
9.830242 8.18335e-05 1.2852805031655485 0.9966717088916482
9.805862 8.065707e-05 1.2668034425199812 0.9823436586617131
9.781445 8.202351e-05 1.2882648084733566 0.9989858906314799
9.756965000000001 8.247594e-05 1.2953706936920895 1.0044961545362847
9.732251 8.152492e-05 1.2804339322909457 0.9929134319521336
9.707429 8.163135e-05 1.282105526490777 0.9942096709004534
9.682611999999999 8.178756e-05 1.2845589675314206 0.9961121935549405
9.657834999999999 8.257847e-05 1.2969810343226327 1.0057448943593725
9.633277 8.225833e-05 1.291952901586242 1.0018458251409648
9.608566000000001 8.228593e-05 1.2923863883842817 1.0021819727964532
9.583428 8.280485e-05 1.3005365684291614 1.0085020358901502
9.558918 8.255206e-05 1.2965662377162477 1.0054232400267114
9.533882 8.27264e-05 1.2993044293238643 1.007546572717213
9.508918 8.160018e-05 1.2816159691177738 0.9938300432764834
9.484178 8.173573e-05 1.2837449233016236 0.9954809423598693
9.459251 8.103331e-05 1.2727126842915173 0.9869259845276896
9.434316 8.231113e-05 1.2927821806781439 1.0024888902210296
9.409288 8.192236e-05 1.286676142182715 0.9977539581911664
9.384131 8.085125e-05 1.2698532420287971 0.9847086279277544
9.358967 8.235629e-05 1.2934914655984142 1.003038905732691
9.334187 8.144526e-05 1.2791827888731255 0.9919432318711114
9.309038000000001 8.111245e-05 1.2739556605667655 0.987889851392014
9.283937 8.136254e-05 1.2778835849624794 0.9909357632456767
9.25925 8.289309e-05 1.3019224696994154 1.0095767340466826
9.234308 8.1854e-05 1.2856024770553969 0.9969213837806886
9.208982 8.208852e-05 1.2892858583552604 0.9997776645113096
9.184108 8.139975e-05 1.2784680068376626 0.9913889536174421
9.159316 8.194599e-05 1.287047275988428 0.9980417541730211
9.134187 8.12096e-05 1.2754815026837778 0.9890730667808074
9.109371999999999 8.266512e-05 1.298341962983869 1.0068002274879257
9.084121 8.208343e-05 1.2892059145943175 0.9997156720632503
9.05907 8.237975e-05 1.2938599293767479 1.003324631239856
9.034177 8.147567e-05 1.2796604096531392 0.9923136032552926
9.00901 8.094229e-05 1.2712831202205912 0.9858174280203508
8.984065000000001 8.146113e-05 1.2794320437819984 0.9921365167730174
8.958974 8.319322e-05 1.3066363245072272 1.0132320962148613
8.933778 8.303834e-05 1.3042037725043152 1.0113457719800045
8.908974 8.272254e-05 1.2992438039963121 1.0074995607624961
8.883807000000001 8.167478e-05 1.2827876399559532 0.9947386162873325
8.858733 8.273344e-05 1.2994149998694513 1.0076323147278885
8.833955 8.140154e-05 1.2784961206553616 0.9914107544979973
8.809057000000001 8.254136e-05 1.2963981830517906 1.0052929219138953
8.784094 8.316564e-05 1.3062031518300559 1.0128961921446304
8.75907 8.188634e-05 1.2861104104991867 0.9973152611422283
8.734168 8.227372e-05 1.2921946175942793 1.0020332639966882
8.70914 8.207509e-05 1.2890749261923014 0.9996140970108309
8.684232 8.166357e-05 1.282611575209358 0.9946020867504476
8.659057 8.137958e-05 1.2781512159421387 0.9911432978851521
8.634232 8.222219e-05 1.291385285177505 1.0014056665804811
8.609168 8.103542e-05 1.2727458240431064 0.9869516827723664
8.583937 8.318052e-05 1.3064368577559553 1.013077419576285
8.558928 8.204517e-05 1.288605001373557 0.999249693465461
8.533843999999998 8.180735e-05 1.2848697901304493 0.9963532211673358
8.508742 8.143697e-05 1.2790525857732797 0.9918422657818362
8.484052 8.19471e-05 1.28706470969661 0.9980552731548179
8.459084 8.141199e-05 1.278660248808967 0.9915380277950934
8.433611999999998 8.203337e-05 1.2884196700613517 0.9991059781634768
8.408807000000001 8.187779e-05 1.2859761238280547 0.9972111284446041
8.383797000000001 8.24218e-05 1.294520368502022 1.0038367692439607
8.359168 8.183115e-05 1.2852435939635416 0.9966430876238802
8.334075 8.173583e-05 1.2837464939059644 0.9954821602861573
8.309029 8.234636e-05 1.2933355045873804 1.0029179656522924
8.283659 8.161961e-05 1.281921137541176 0.994066686354242
8.258777 8.185513e-05 1.285620224884447 0.996935146347743
8.234001000000001 8.219144e-05 1.2909023243427324 1.0010311542469206
8.209057000000001 8.225302e-05 1.2918695024957498 1.001781153255072
8.183917000000001 8.120513e-05 1.2754112966697475 0.9890186254757337
8.158631 8.271098e-05 1.2990622421345246 1.0073587684836032
8.13375 8.14887e-05 1.2798650593987355 0.9924722990506193
8.10875 8.253905e-05 1.2963619020915196 1.0052647878166423
8.083871 8.037913e-05 1.2624381048153759 0.9789585543368421
8.058778 8.046579e-05 1.263799190537046 0.9800140092580238
8.033834 8.114811e-05 1.2745157380746672 0.9883241639063153
8.008834 8.121213e-05 1.2755212389735984 0.9891038803158939
7.983936 8.270801e-05 1.2990155951856048 1.0073225960728494
7.95875 8.258039e-05 1.2970111899259746 1.0057682785441022
7.93376 8.118944e-05 1.275164868848688 0.9888275328411463
7.908797 8.172559e-05 1.2835856640214744 0.9953574446342659
7.883519000000001 8.069738e-05 1.2674365531297267 0.9828346047484066
7.858645999999999 8.13332e-05 1.2774227696489115 0.9905784236727772
7.833805999999999 8.284445e-05 1.3011585277480877 1.0089843347001988
7.808353 8.229027e-05 1.2924545526126692 1.0022348307973525
7.78357 8.207818e-05 1.2891234578664295 0.9996517309331301
7.758612 8.192158e-05 1.2866638914688575 0.99774445836612
7.73351 8.168857e-05 1.2830042262945387 0.9949065683224478
7.7086120000000005 8.267225e-05 1.298453947073363 1.0068870656322604
7.6834750000000005 8.210972e-05 1.2896188264754938 1.000035864884366
7.658399 8.225324e-05 1.2918729578252992 1.0017838326929054
7.633408 8.16805e-05 1.2828774785242425 0.9948082816710061
7.60839 8.378428e-05 1.3159195385235045 1.0204307713327225
7.583334 8.167161e-05 1.282737851798352 0.9947000080240028
7.558417 8.14333e-05 1.278994944593975 0.9917975678870665
7.53325 8.245939e-05 1.2951107586736996 1.0042945877356204
7.508269 8.14512e-05 1.2792760827709646 0.9920155766926189
7.483296999999999 8.174931e-05 1.283958211371094 0.9956463367497799
