Keff: 0.031232404600686856	Ms:1.3516039312366739
H(kOe) moment(emu) M(MA/m) M_norm()
9.971855 7.660865e-05 1.161633475373486 1.007103891745243
9.948727000000002 7.592476e-05 1.1512635038693129 0.9981134150754982
9.925180000000001 7.619519e-05 1.1553640922590735 1.0016685110789476
9.901531 7.643565e-05 1.1590102390778507 1.0048296188886932
9.877561 7.654712e-05 1.1607004827187437 1.0062950130812922
9.853763 7.745618e-05 1.1744847554754496 1.0182455939077384
9.829355 7.667704e-05 1.1626704876871188 1.0080029525583034
9.805031000000001 7.648213e-05 1.1597150253380883 1.0054406489602101
9.780495 7.654215e-05 1.1606251215373025 1.0062296770344883
9.756165000000001 7.532557e-05 1.1421778567249101 0.9902364118794512
9.73168 7.547199e-05 1.1443980547503836 0.9921612617734168
9.70706 7.581111e-05 1.149540204418452 0.9966193624156896
9.68229 7.529528e-05 1.1417185629249402 0.9898382169382669
9.657468000000001 7.458308e-05 1.1309193207876493 0.9804755745773723
9.632411 7.578522e-05 1.1491476287670415 0.9962790102523595
9.60773 7.716242e-05 1.1700304092661677 1.0143837997208016
9.583263 7.563389e-05 1.1468529793530617 0.9942896130767428
9.558188 7.678394e-05 1.1642914354328033 1.009408269138449
9.533152 7.614811e-05 1.1546502080694867 1.001049593355905
9.508299999999998 7.72049e-05 1.1706745426640783 1.0149422454488144
9.483374 7.601889e-05 1.1526908173520187 0.999350856139007
9.458494 7.668928e-05 1.162856085445839 1.0081638606494259
9.433633 7.651374e-05 1.1601943345826264 1.005856196734751
9.408541 7.632918e-05 1.1573958115148666 1.0034299551254744
9.383338 7.61761e-05 1.155074626473619 1.0014175522995747
9.358269 7.5052e-05 1.1380296558382226 0.986640037166351
9.333624 7.555792e-05 1.1457010298653196 0.9932909049327424
9.308467 7.556819e-05 1.145856756089344 0.9934259152346891
9.283607 7.656006e-05 1.1608966947283708 1.0064651234325277
9.258818999999999 7.558644e-05 1.14613348477371 0.9936658313019261
9.233745 7.523739e-05 1.1408407643749152 0.9890771900269046
9.208689 7.541043e-05 1.1434646071991739 0.9913519887268896
9.18343 7.593854e-05 1.1514724529800289 0.9982945681388696
9.158771 7.566723e-05 1.147358520960556 0.994727903579849
9.133587 7.556891e-05 1.1458676736045625 0.9934353804165197
9.108745 7.68866e-05 1.1658480911444211 1.0107578463144802
9.083439 7.495549e-05 1.1365662539024324 0.9853713084184573
9.058124 7.574236e-05 1.1484977333472097 0.9957155690117139
9.033207 7.624443e-05 1.1561107289943167 1.0023158243474823
9.00842 7.528321e-05 1.141535542912869 0.9896795436817435
8.983542 7.61738e-05 1.155039751077781 1.00138731630206
8.95843 7.668634e-05 1.1628115055920287 1.0081252111569503
