Keff: 0.05440565606790762	Ms:1.3448930248368383
H(kOe) moment(emu) M(MA/m) M_norm()
9.972475000000001 7.398972e-05 1.2110993831656023 0.9973770831298915
9.949149 7.418647e-05 1.2143198819543237 1.0000292615825983
9.925501 7.376687e-05 1.207451667002621 0.9943730782089985
9.902095 7.401615e-05 1.2115320021388472 0.9977333579787101
9.878187 7.377798e-05 1.2076335208351126 0.9945228403569506
9.853974000000001 7.424878e-05 1.2153398020535626 1.0008691967256131
9.829756 7.392264e-05 1.2100013854083094 0.9964728486668291
9.805557 7.447904e-05 1.2191088086664772 1.0039730880116118
9.781094 7.531901e-05 1.2328578423008472 1.01529583431362
9.756737 7.446583e-05 1.218892581022264 1.0037950179869093
9.732279 7.364599e-05 1.2054730449259725 0.9927436229034677
9.707529000000001 7.442552e-05 1.218232767522018 1.0032516415527104
9.682594 7.420617e-05 1.21464234104524 1.0002948164264016
9.657898999999999 7.433842e-05 1.216807072759641 1.002077538664625
9.633218000000001 7.410775e-05 1.2130313550691996 0.9989681206026894
9.608694999999999 7.41215e-05 1.2132564216935702 0.9991534697956993
9.583742 7.388151e-05 1.2093281497530102 0.9959184186807561
9.558891 7.38801e-05 1.209305070193711 0.9958994119635093
9.533482 7.43772e-05 1.2174418424827753 1.00260029078862
9.508677 7.416395e-05 1.213951263744809 0.9997256933043012
9.483511 7.418649e-05 1.2143202093239593 1.0000295311814247
9.459001 7.458913e-05 1.2209108148248018 1.0054570947504098
9.434161 7.395917e-05 1.210599326047455 0.9969652709228765
9.409168 7.378285e-05 1.2077132353413442 0.9945884876711294
9.383779 7.429167e-05 1.2160418462367812 1.0014473514083913
9.358659 7.406552e-05 1.212340114083951 0.9983988626811757
9.334228 7.395032e-05 1.2104544649837696 0.9968459734422848
9.308901 7.4453e-05 1.2186825734011237 1.0036220703399041
9.284002000000001 7.364377e-05 1.2054367068964376 0.9927136974337598
9.259229 7.3909e-05 1.2097781193169335 0.996288982267363
9.234159 7.403126e-05 1.211779329898428 0.9979370398919013
9.209298 7.426419e-05 1.2155920403576754 1.0010769226211975
9.184334999999999 7.39419e-05 1.2103166423672456 0.9967324723364559
9.159111999999999 7.449541e-05 1.2193767607130916 1.0041937546508537
9.134242 7.442693e-05 1.2182558470813172 1.0032706482699574
9.109002 7.366624e-05 1.2058045066818637 0.9930165917149915
9.084065 7.375667e-05 1.2072847084885425 0.9942355828076384
9.058705 7.446855e-05 1.2189371032926846 1.0038316834272718
9.033736000000001 7.392785e-05 1.2100866651983435 0.9965430791610531
9.009028 7.42354e-05 1.2151207917674478 1.0006888351108878
8.984131 7.389308e-05 1.2095175330871168 0.9960743816017107
8.959149 7.39307e-05 1.210133315371395 0.9965814969937862
8.933974000000001 7.410239e-05 1.2129436200068997 0.9988958681172688
8.908813 7.374845e-05 1.2071501595683736 0.9941247776900718
8.884028 7.381606e-05 1.208256832621006 0.9950361565220285
8.859047 7.415657e-05 1.2138304643493285 0.9996262113374346
8.833705 7.396882e-05 1.2107572818965588 0.9970953523565163
8.809038000000001 7.475916e-05 1.2236939477805644 1.0077490891713183
8.783945 7.449453e-05 1.2193623564491318 1.004181892302501
8.758771000000001 7.398929e-05 1.2110923447184403 0.9973712867551283
8.733835 7.380309e-05 1.2080445334124177 0.9948613216832402
8.708917999999999 7.441333e-05 1.2180332357292123 1.0030873210681437
8.684143 7.403489e-05 1.211838747487262 0.997985972078856
8.659065 7.463155e-05 1.221605165821587 1.006028913860772
8.634057 7.414688e-05 1.2136718537609539 0.9994955907061425
8.608825000000001 7.391742e-05 1.2099159419334573 0.9964024833731917
8.583936 7.39508e-05 1.2104623218550201 0.9968524438141134
8.558973 7.406132e-05 1.212271366460507 0.9983422469276746
8.533937 7.369545e-05 1.2062826300344356 0.9934103408006513
8.508928 7.417482e-05 1.2141291891416752 0.9998722202663389
8.484131 7.3836e-05 1.2085832201475477 0.9953049465517463
8.458974 7.376881e-05 1.2074834218572597 0.9943992292951397
8.433622 7.456632e-05 1.220537449755573 1.0051496172891328
8.408657999999999 7.42194e-05 1.2148588960590891 1.0004731560499307
8.38386 7.419776e-05 1.2145046821135341 1.0001814501199862
8.359148999999999 7.419969e-05 1.2145362732833551 1.0002074664067142
8.333714 7.386014e-05 1.2089783552975335 0.9956303523349652
