Ms(MA/m):0.8385404872600417
H(kOe) moment(emu) M(MA/m) M_norm()
9.99276 5.923595e-05 0.836953929346312 0.998107953118741
9.947861999999999 5.950264e-05 0.8407220337392923 1.002601599460485
9.900029 5.965923e-05 0.8429345181477697 1.0052400938946735
9.851464 5.994365e-05 0.8469531324619604 1.010032485407362
9.803259 5.808746e-05 0.8207267359221337 0.9787562418171185
9.754714 6.002271e-05 0.8480701834699058 1.011364622644522
9.705611999999999 5.93719e-05 0.8388747879920267 1.0003986697566356
9.656065 5.818099e-05 0.8220482358054269 0.980332194205072
9.607249 5.934238e-05 0.8384576953313317 0.9999012666293782
9.558259 5.972683e-05 0.8438896490374372 1.0063791335763335
9.508647999999999 5.931204e-05 0.838029016763395 0.9993900467485858
9.459476 5.893318e-05 0.832676045034704 0.9930063696214599
9.409685999999999 5.926928e-05 0.8374248540882147 0.9986695536008375
9.359646000000001 5.957739e-05 0.8417781880884442 1.00386111449309
9.310167 5.98412e-05 0.8455056005145274 1.0083062337004673
9.260589 5.953839e-05 0.8412271510367128 1.0032039762152092
9.21077 5.925881e-05 0.8372769218335576 0.9984931372477758
9.160677 5.935762e-05 0.838673023656162 1.0001580560487346
9.110890999999999 6.005636e-05 0.8485456295414638 1.0119316150304374
9.060992 5.868858e-05 0.8292200536794865 0.9888849331401873
9.010926999999999 5.920804e-05 0.8365595846254447 0.9976376780075704
8.961362 5.78395e-05 0.8172232706055362 0.9745781903457515
8.911352999999998 6.036788e-05 0.8529471439608319 1.0171806333977556
8.86151 5.976475e-05 0.8444254266015823 1.0070180741788268
8.811352999999999 5.919187e-05 0.8363311161863038 0.9973652183677414
8.761447 6.059151e-05 0.8561068469320801 1.0209487316819217
8.711481 5.935101e-05 0.8385796299404713 1.0000466795354837
8.661560999999999 5.956266e-05 0.8415700656327517 1.003612918420444
8.61152 5.970066e-05 0.8435198890465704 1.005938176942176
8.56141 5.867097e-05 0.828971239256897 0.988588209933175
8.51151 5.915988e-05 0.8358791245123324 0.9968261964828848
8.461589 5.951786e-05 0.8409370794810193 1.002858051885853
8.411074000000001 5.952312e-05 0.8410113988372272 1.0029466813048697
8.361372 6.024574e-05 0.8512214089480507 1.0151226111090286
8.311695 5.919341e-05 0.8363528750852696 0.997391166904868
8.261379999999999 5.89819e-05 0.8333644174747131 0.993827286977828
8.211167 6.012448e-05 0.8495081075918213 1.0130794165558024
8.161353 5.958476e-05 0.8418823199620662 1.00398529677791
8.111417000000001 5.881397e-05 0.8309917084465787 0.9909977169520712
8.061342999999999 5.985999e-05 0.8457710873402206 1.0086228395528105
8.011223 5.845182e-05 0.8258748349008219 0.9848955983024682
7.960963 6.049601e-05 0.854757512613097 1.0193395853860854
7.911287000000001 6.00577e-05 0.8485645626093952 1.0119541936276772
7.861084 5.871472e-05 0.8295893897956982 0.9893253842833617
7.810918 6.001309e-05 0.8479342609971455 1.0112025285359783
7.760779 5.929814e-05 0.8378326215064958 0.9991558359264693
7.7106069999999995 5.879803e-05 0.8307664897131274 0.9907291327431116
7.660556 5.948241e-05 0.8404362009301507 1.0022607300409587
7.610787 5.924428e-05 0.8370716252088998 0.9982483111150166
7.560834 5.959845e-05 0.842075748096379 1.0042159691631454
7.511089 5.960718e-05 0.8421990956210358 1.004363067039194
7.461001 5.963131e-05 0.8425400321353507 1.0047696502865087
7.410992 5.933937e-05 0.8384151665742621 0.9998505490340853
7.360919 5.826363e-05 0.8232158691888906 0.9817246533662018
