Keff(MJ/m3):-0.13386345645648678 Ms(MA/m):1.2057584131944443
H(kOe) moment(emu) M(MA/m) M_norm()
9.971876 8.566345e-05 1.1789234843435317 0.9867400682171502
9.948486 8.566342e-05 1.178923071475447 0.9867397226531781
9.925198 8.675301e-05 1.193918302689061 0.9992904909321666
9.901504999999998 8.806599e-05 1.2119878872840473 1.0144144437354656
9.877585999999999 8.851852e-05 1.218215727096359 1.0196270458787402
9.853563 8.650687e-05 1.1905308576767912 0.9964552537290073
9.829486000000001 8.721973e-05 1.200341429105436 1.0046665448342487
9.805013 8.664214e-05 1.1923924798707042 0.9980134016792445
9.780346999999999 8.559469e-05 1.177977190693399 0.9859480355930775
9.755939 8.6941e-05 1.1965054717304873 1.0014559099693892
9.731551999999999 8.771315e-05 1.2071320081171941 1.0103501506715074
9.706764999999999 8.792057e-05 1.2099865780548107 1.0127393799746651
9.68207 8.80826e-05 1.2122164785802763 1.014605770988023
9.657431 8.710878e-05 1.19881450530552 1.003388534077401
9.63256 8.7226e-05 1.2004277185351382 1.0047387677044193
9.607785 8.739375e-05 1.2027363392420864 1.0066710462484592
9.582848 8.712099e-05 1.1989825426159928 1.003529178614049
9.558172 8.728003e-05 1.2011712939556836 1.005361128418187
9.533078 8.771667e-05 1.2071804513057989 1.0103906968442347
9.508394000000001 8.662025e-05 1.1920912237915682 0.9977612551675961
9.483347 8.670969e-05 1.193322121174754 0.998791496556442
9.458385 8.622222e-05 1.1866134276664617 0.9931764275736518
9.433532999999999 8.697042e-05 1.1969103576988829 1.0017947930380366
9.408588 8.724233e-05 1.2006524563959102 1.0049268696932372
9.383449 8.644407e-05 1.1896665871528191 0.9957318731473938
9.358467000000001 8.792181e-05 1.2100036432689785 1.0127536632855123
9.333494 8.697373e-05 1.1969559108108947 1.0018329202629592
9.308532999999999 8.680941e-05 1.1946944946882974 0.9999401511997307
9.283792 8.540259e-05 1.175333458724369 0.9837352742916763
9.258677 8.643225e-05 1.1895039171274473 0.995595720942383
9.233588 8.625619e-05 1.187080931961037 0.9935677211780691
9.208171 8.604975e-05 1.1842398490475203 0.9911897802980001
9.183468000000001 8.599331e-05 1.1834631065575045 0.9905396592784734
9.158505 8.673393e-05 1.1936557185871914 0.9990707122459055
9.133486000000001 8.65503e-05 1.1911285530407423 0.9969555151726298
9.108625 8.622895e-05 1.1867060477401292 0.9932539490913946
9.083736 8.65378e-05 1.1909565246721172 0.9968115301842513
9.058431 8.671424e-05 1.1933847395009334 0.9988439070922117
9.03368 8.698556e-05 1.1971187184589616 1.0019691876559607
9.008313 8.673384e-05 1.1936544799829376 0.9990696755539894
8.983255 8.674833e-05 1.193853895267848 0.9992365829525178
8.958365 8.513054e-05 1.1715894333096133 0.9806015850046063
8.933421000000001 8.752971e-05 1.2046074574019476 1.0082371421700547
8.908115 8.695629e-05 1.1967158968309892 1.0016320324071737
8.883282999999999 8.613923e-05 1.185471296921486 0.9922204824388089
8.858422000000001 8.691482e-05 1.1961451755152388 1.0011543478097291
8.833440000000001 8.598322e-05 1.1833242452583503 0.9904234345958542
8.808513999999999 8.737166e-05 1.2024323307090525 1.0064165959769968
8.783357 8.613071e-05 1.1853540423854312 0.9921223422707302
8.758301 8.666694e-05 1.1927337841540562 0.9982990678961874
8.733449 8.692506e-05 1.1962861011548163 1.0012723003122086
8.708515 8.608396e-05 1.1847106562867733 0.9915838384141944
8.683603999999999 8.754545e-05 1.20482407552372 1.0084184480674208
8.658449000000001 8.625949e-05 1.187126347450354 0.993605733215001
8.633366 8.642738e-05 1.189436894875031 0.9955396243909107
8.608375 8.637916e-05 1.188773278240223 0.9949841878997417
8.583412000000001 8.583689e-05 1.1813104123638782 0.9887378887279
8.558551 8.68536e-05 1.1953026493770607 1.0004491669306463
8.533476 8.592189e-05 1.1824802052705283 0.9897169866488739
8.508458000000001 8.623615e-05 1.1868051360804575 0.9933368844447008
8.483578999999999 8.672868e-05 1.1935834666723693 0.9990102385507867
8.458566000000001 8.579941e-05 1.1807946025033929 0.9883061641387458
8.433209000000002 8.683846e-05 1.195094288616982 1.0002747723127223
8.408468000000001 8.60081e-05 1.1836666505232618 0.9907100223167229
8.383212 8.716442e-05 1.1995802379799436 1.0040294400576713
8.358412 8.691035e-05 1.1960836581706182 1.0011028587778847
8.333635000000001 8.757153e-05 1.2051829955120195 1.0087188583471738
8.308431 8.71677e-05 1.1996253782238708 1.0040672217186217
8.283208 8.583676e-05 1.1813086232688443 0.9887363912840208
8.258421 8.753747e-05 1.2047142526131902 1.0083265280508402
8.233402 8.575238e-05 1.1801473629692778 0.9877644350184703
8.208412000000001 8.576863e-05 1.1803709998484904 0.9879516155033625
8.18323 8.741524e-05 1.2030320904134268 1.0069185852404796
8.158051 8.709249e-05 1.1985903179355277 1.003200892840546
8.133042 8.673537e-05 1.1936755362552574 0.9990872993165669
8.108069 8.69682e-05 1.196879805460615 1.0017692213041005
8.083060999999999 8.570689e-05 1.1795213173301775 0.9872404448487633
8.058162 8.648615e-05 1.1902457034529583 0.9962165842122712
8.033208 8.691428e-05 1.196137743889714 1.001148127658231
8.008329 8.777875e-05 1.2080348129957383 1.0111057838905178
7.983022 8.589677e-05 1.1821344970609398 0.9894276344162285
7.958032 8.70617e-05 1.1981665776579304 1.002846229017172
7.932957999999999 8.622887e-05 1.18670494675857 0.9932530275874689
7.908060000000001 8.646107e-05 1.1899005457341492 0.9959276927315885
7.883032 8.692386e-05 1.1962695864314281 1.0012584777533242
7.857903 8.579186e-05 1.1806906973687432 0.9882191972057651
7.833060000000001 8.649586e-05 1.1903793350897065 0.9963284317512437
7.807736 8.687902e-05 1.1956524862674964 1.0007419748030129
7.782967999999999 8.714985e-05 1.1993797217134743 1.0038616111552172
7.758144000000001 8.775353e-05 1.2076877285592005 1.0108152797779653
7.733186 8.661306e-05 1.191992273073935 0.9976784350022807
7.7080969999999995 8.723836e-05 1.2005978201860348 1.004881140060928
7.683058 8.707031e-05 1.1982850707982395 1.0029454058771672
7.657736 8.655886e-05 1.1912463580675767 0.9970541160926715
7.6328190000000005 8.744039e-05 1.2033782114911005 1.0072082830370972
7.607875 8.747263e-05 1.203821907059458 1.007579649119123
7.5828940000000005 8.775943e-05 1.2077689259491915 1.01088324069248
7.558116 8.637188e-05 1.1886730889183357 0.9949003310425101
7.532996 8.641024e-05 1.1892010095759722 0.9953421921748461
7.508208 8.670236e-05 1.193221243739392 0.9987070637592568
7.483246 8.627962e-05 1.1874033819351877 0.9938376066402858
7.458246 8.555794e-05 1.1774714272896414 0.9855247197272448
7.433319 8.693117e-05 1.1963701886214004 1.0013426801745282
7.4082550000000005 8.753817e-05 1.204723886201833 1.0083345912101893
7.383245 8.648096e-05 1.1901742772743051 0.9961568016450963
7.3581710000000005 8.644569e-05 1.189688882029393 0.9957505336018877
7.332856 8.761332e-05 1.205758120754007 1.009200228960321
7.308042 8.696679e-05 1.1968604006606343 1.0017529797974116
7.282966999999999 8.594587e-05 1.1828102244928989 0.9899932074505793
7.258185 8.621847e-05 1.1865618191558738 0.993133232077138
7.233013 8.586177e-05 1.1816528176287893 0.9890244764487685
7.207977 8.751421e-05 1.2043941422248525 1.0080586007844654
7.182837999999999 8.646608e-05 1.189969494704294 0.9959854019149307
7.157856 8.729594e-05 1.201390251663269 1.0055443925113947
7.132676 8.594755e-05 1.1828333451056419 0.9900125590330173
7.107504 8.694837e-05 1.1966068996566284 1.001540803518537
7.082587999999999 8.794143e-05 1.2102736589963723 1.0129796621232712
7.057727 8.669396e-05 1.1931056406756764 0.9986103058470666
7.0323649999999995 8.767129e-05 1.2065559195163424 1.0098679737424252
7.007789 8.621463e-05 1.1865089720410325 0.9930889998887082
6.982792000000001 8.719521e-05 1.200003978257541 1.0043841038810453
6.957727 8.606742e-05 1.1844830283494088 0.991393317477572
6.933051000000001 8.702867e-05 1.1977120098966758 1.0024657630838807
6.908023 8.830632e-05 1.2152953735105798 1.0171827567160263
6.882567 8.722021e-05 1.200348034994791 1.0046720738578023
6.857643 8.678441e-05 1.1943504379510472 0.9996521812229735
6.832625 8.690932e-05 1.1960694830330434 1.0010909944148423
6.807810000000001 8.75088e-05 1.2043196883469116 1.007996284081495
6.782996 8.623464e-05 1.1867843550535273 0.9933194910581046
6.757949 8.595984e-05 1.1830024833976742 0.9901541250735911
6.732856 8.641196e-05 1.1892246806794948 0.995362004509247
6.707875 8.607899e-05 1.184642257807408 0.9915265899828152
6.682736 8.765707e-05 1.2063602200441945 1.0097041764196457
6.657773 8.595558e-05 1.1829438561296468 0.9901050549895517
6.632597 8.604495e-05 1.1841737901539684 0.9911344900624628
6.607625 8.598742e-05 1.1833820467902085 0.9904718135519495
6.582699 8.623816e-05 1.186832798242132 0.9933600372308319
6.557217 8.719511e-05 1.2000026020305918 1.0043829520011383
6.532723 8.588326e-05 1.1819485688001294 0.9892720154407888
6.507458 8.656329e-05 1.1913073249214172 0.9971051443725527
6.482569000000001 8.551396e-05 1.1768661626774708 0.9850181229441337
6.457773 8.670082e-05 1.1932000498443778 0.9986893248086887
6.432475999999999 8.577813e-05 1.1805017414086454 0.9880610440945301
6.407236 8.571169e-05 1.1795873762237294 0.9872957350843006
6.382345 8.571956e-05 1.1796956852846157 0.9873863880329836
6.357430999999999 8.654299e-05 1.1910279508507702 0.996871312751426
6.3326530000000005 8.707988e-05 1.198416775717259 1.00305564078427
6.307319000000001 8.638422e-05 1.1888429153238422 0.9950424730230373
6.282609000000001 8.651587e-05 1.1906547181022014 0.9965589229206401
6.257652 8.581466e-05 1.1810044771131152 0.9884818258245675
6.232718 8.623632e-05 1.1868074756662705 0.9933388426405426
6.2075510000000005 8.606698e-05 1.1844769729508333 0.9913882492059811
6.182606 8.576411e-05 1.1803087943903954 0.9878995505315648
6.157581 8.694031e-05 1.196495975764539 1.0014479619980305
6.132792 8.697002e-05 1.196904852791087 1.0017901855184086
6.107732 8.60485e-05 1.184222646210658 0.9911753817991623
6.082476 8.680193e-05 1.194591552912512 0.9998539905826849
6.0575339999999995 8.751092e-05 1.2043488643582303 1.008020703935524
6.032680999999999 8.665632e-05 1.1925876288520725 0.9981767382500611
6.007681 8.688654e-05 1.1957559785340615 1.0008285961720216
5.982606 8.55519e-05 1.177388303181922 0.9854551461808604
5.957495 8.649941e-05 1.1904281911463959 0.9963693234879432
5.93243 8.773004e-05 1.2073644528488803 1.0105447031878043
5.907467 8.591857e-05 1.1824345145358217 0.9896787442359606
5.882319000000001 8.638277e-05 1.1888229600330817 0.9950257707643854
5.857411 8.644127e-05 1.1896280527982468 0.9956996205099968
5.832671 8.664455e-05 1.1924256469401753 0.9980411619850039
5.807625 8.720484e-05 1.2001365089127298 1.0044950299160922
5.782477 8.649047e-05 1.1903051564571552 0.9962663454242549
5.757448999999999 8.829156e-05 1.2150922424129076 1.0170127392417492
5.732270000000001 8.659461e-05 1.1917383592018445 0.9974659131594341
5.707319 8.669317e-05 1.1930947684827793 0.9986012059958012
5.6826620000000005 8.636236e-05 1.1885420721127908 0.994790672075361
5.657699 8.677111e-05 1.19416739976683 0.9994989811953386
5.632413 8.73402e-05 1.2019993697108968 1.0060542145582456
5.606893 8.672608e-05 1.1935476847716953 0.9989802896732041
5.5819030000000005 8.700923e-05 1.1974444713777899 1.0022418376299542
5.557317 8.600478e-05 1.183620959788555 0.9906717799038096
5.5321940000000005 8.637596e-05 1.1887292389778548 0.9949473277427168
5.507213 8.596492e-05 1.1830723957266833 0.9902126405728681
5.4823580000000005 8.692874e-05 1.1963367463065395 1.0013146894927873
5.457032 8.651538e-05 1.1906479745901513 0.9965532787090955
5.432004 8.702536e-05 1.1976664567846638 1.0024276358589579
5.4071620000000005 8.661695e-05 1.192045808302251 0.9977232431306641
5.38218 8.696331e-05 1.196812507962809 1.001712894376647
5.357042000000001 8.607751e-05 1.184621889648563 0.9915095421601912
5.332162 8.575954e-05 1.1802459008188262 0.9878469096198136
5.30693 8.668021e-05 1.1929164094701887 0.9984519223598503
5.281837 8.650778e-05 1.1905433813420274 0.9964657358361615
5.256847 8.677765e-05 1.1942574050092947 0.9995743141412584
5.231746 8.68642e-05 1.1954485294336545 1.0005712662007913
5.207033999999999 8.701133e-05 1.197473372143719 1.002266027108002
5.182194000000001 8.635566e-05 1.1884498649072077 0.9947134961215901
5.156782 8.728625e-05 1.201256895271911 1.0054327753484038
5.131856 8.697447e-05 1.1969660948903176 1.0018414441742713
5.106819000000001 8.599059e-05 1.1834256731844917 0.9905083281450022
5.081995 8.626047e-05 1.1871398344744541 0.9936170216380898
5.056846999999999 8.602264e-05 1.1838667539216465 0.9908775056552048
5.0317359999999995 8.599012e-05 1.1834192049178316 0.9905029143094394
5.0069859999999995 8.646605e-05 1.1899690818362094 0.9959850563509586
4.9820969999999996 8.60913e-05 1.1848116713448302 0.9916683863993704
4.957023 8.650638e-05 1.1905241141647414 0.9964496095174631
4.932199 8.590533e-05 1.182252302087774 0.9895262353362699
4.907254 8.620923e-05 1.1864346557857866 0.9930267983737289
4.882319000000001 8.674189e-05 1.1937652662523321 0.9991624018865052
4.857394 8.673246e-05 1.1936354880510414 0.9990537796112724
4.83206 8.6999e-05 1.1973036833609074 1.0021240003154654
4.807116 8.618532e-05 1.1861055999222803 0.9927513838879582
4.782198999999999 8.673279e-05 1.1936400295999732 0.9990575808149655
4.757153000000001 8.684401e-05 1.1951706692126514 1.0003387016475622
4.732245 8.559784e-05 1.1780205418422924 0.985984319810149
4.707366 8.609187e-05 1.1848195158384396 0.9916749521148405
4.68194 8.670473e-05 1.1932538603180838 0.9987343633130535
4.656816 8.601815e-05 1.1838049613316364 0.9908257862473793
4.6321710000000005 8.669896e-05 1.1931744520231262 0.9986678998424179
4.607114999999999 8.567953e-05 1.179144781636931 0.9869252905062004
4.582171000000001 8.657316e-05 1.1914431585212837 0.9972188349193764
4.557181 8.555692e-05 1.1774573897747613 0.985512970552193
4.531867 8.647356e-05 1.1900724364800792 0.9960715625319764
4.506996 8.665201e-05 1.1925283134705704 0.9981270922260681
4.481939000000001 8.556718e-05 1.177598590659729 0.9856311534306542
4.457106 8.631728e-05 1.1879216690041812 0.9942714046132726
4.432189 8.666438e-05 1.192698552744162 0.9982695797705676
4.407051 8.623811e-05 1.1868321101286576 0.9933594612908785
4.3819669999999995 8.68272e-05 1.1949393254625245 1.0001450706351909
4.35693 8.615431e-05 1.1856788319453953 0.9923941859287888
4.3317120000000005 8.690116e-05 1.1959571829140052 1.000997001014429
4.306689 8.587723e-05 1.1818655823151047 0.989202557082395
4.2819769999999995 8.575165e-05 1.18013731651255 0.987756026295149
4.257078000000001 8.646322e-05 1.1899301346135527 0.9959524581495897
4.232023 8.638873e-05 1.1889049831592422 0.9950944228068443
4.206856 8.637165e-05 1.188669923596353 0.994897681718724
4.181966999999999 8.580607e-05 1.1808862592181961 0.9883828793405538
4.156766999999999 8.694195e-05 1.1965185458865026 1.0014668528285058
4.131801 8.638731e-05 1.1888854407365665 0.9950780661121646
4.106681 8.63371e-05 1.1881944371854734 0.9944997072108458
4.081402 8.653819e-05 1.1909618919572182 0.9968160225158887
4.05656 8.648371e-05 1.1902121235154028 0.9961884783425398
4.031579 8.614119e-05 1.1854982709696864 0.9922430592849867
4.006644 8.623653e-05 1.1868103657428635 0.9933412615883475
3.98164 8.551432e-05 1.1768711170944874 0.9850222697117992
3.9565230000000002 8.611147e-05 1.1850892563204436 0.9919007205766179
