Filename (OP_IP)	Ms (MA/m)	Keff (MJ/m^3)
FP3136A	0.8627358494105644	0.06932609687734405
FP3136B	0.8964444088057999	0.05399078915080312
FP3136C	0.9864455385561345	0.017917388661977368
FP3136D	0.9892487454049026	-0.02354470565376179
FP3136E	1.0196269956364674	-0.06348487337736952
FP3136F	0.9835787572918103	-0.10093024798656143
FP3136G	1.091065924137512	-0.20454313135865312
FP3136H	0.9649771437846346	-0.1691520419627411
FP3136I	1.1270148479946909	-0.22472401909879483
