Filename (OP_IP)	Ms (MA/m)	Keff (MJ/m^3)
FP3049A_OP_3.22x3.20x0.7_5kOe_AD_FP3049A_IP_3.22x3.20x0.7_5kOe_AD	1.209582569516333	0.08163227558066817
FP3049B_OP_3.2x3.4x0.8_5kOe_AD_FP3049B_IP_3.2x3.4x0.8_5kOe_AD	1.102560577512255	0.04933121435630983
FP3049C_OP_3.34x3.0x0.9_5kOe_AD_FP3049C_IP_3.34x3.0x0.9_5kOe_AD	1.1182233563176673	0.02101907395430864
FP3049D_OP_3.0x3.4x1.0_5kOe_AD_FP3049D_IP_3.0x3.4x1.0_5kOe_AD	1.1766986996187363	-0.016353260650070336
FP3049E_4.00x4.00x1.1_AD_OP_FP3049E_4.00x4.00x1.1_AD_IP	1.1176590624999996	-0.061702836670488585
FP3049F_4.00x4.00x1.2_AD_OP_FP3049F_4.00x4.00x1.2_AD_IP	1.1693823586309524	-0.13337598657383332
FP3049G_4.00x4.00x1.3_AD_OP_FP3049G_4.00x4.00x1.3_AD_IP	1.2349369340277776	-0.1688154045802299
FP3049H_4.00x4.00x1.4_AD_OP_FP3049H_4.00x4.00x1.4_AD_IP	1.2305812337239583	-0.20608066215587192
